,PROPERTY_ID,Year,Avg_RentActual
812,109_659,2016,
813,109_659,2017,
814,109_659,2018,
815,109_659,2019,82.9
816,109_659,2020,89.51666666666667
817,109_659,2021,98.75
818,109_659,2022,97.80000000000001
819,109_66,2016,99.59166666666668
820,109_66,2017,99.31666666666668
821,109_66,2018,99.425
822,109_66,2019,98.51666666666667
823,109_66,2020,96.91666666666669
824,109_66,2021,97.0
825,109_66,2022,98.39999999999999
826,109_661,2016,
827,109_661,2017,
828,109_661,2018,
829,109_661,2019,
830,109_661,2020,
831,109_661,2021,98.02000000000001
832,109_661,2022,95.95
833,109_662,2016,
834,109_662,2017,
835,109_662,2018,
836,109_662,2019,
837,109_662,2020,100.0
838,109_662,2021,100.0
839,109_662,2022,100.0
840,109_665,2016,
841,109_665,2017,
842,109_665,2018,
843,109_665,2019,
844,109_665,2020,96.20000000000002
845,109_665,2021,99.05
846,109_665,2022,100.0
847,109_67,2016,99.7
848,109_67,2017,98.95
849,109_67,2018,99.7
850,109_67,2019,97.11666666666667
851,109_67,2020,97.81666666666666
852,109_67,2021,99.2
853,109_67,2022,100.0
854,109_671,2016,
855,109_671,2017,
856,109_671,2018,
857,109_671,2019,68.175
858,109_671,2020,80.33333333333333
859,109_671,2021,97.52500000000002
860,109_671,2022,92.375
861,109_68,2016,93.56666666666666
862,109_68,2017,99.0
863,109_68,2018,97.82499999999999
864,109_68,2019,99.41666666666664
865,109_68,2020,98.11666666666666
866,109_68,2021,99.77499999999999
867,109_68,2022,99.825
868,109_69,2016,98.58333333333333
869,109_69,2017,94.25
870,109_69,2018,95.82499999999999
871,109_69,2019,94.89166666666665
872,109_69,2020,94.59166666666665
873,109_69,2021,96.19166666666668
874,109_69,2022,95.125
875,109_7,2016,
876,109_7,2017,
877,109_7,2018,
878,109_7,2019,
879,109_7,2020,
880,109_7,2021,
881,109_7,2022,
882,109_70,2016,99.88333333333333
883,109_70,2017,99.59166666666665
884,109_70,2018,99.47499999999998
885,109_70,2019,98.65833333333335
886,109_70,2020,98.94999999999999
887,109_70,2021,100.0
888,109_70,2022,99.3
889,109_71,2016,99.14999999999999
890,109_71,2017,96.63333333333333
891,109_71,2018,98.71666666666665
892,109_71,2019,97.55
893,109_71,2020,96.55833333333332
894,109_71,2021,99.14166666666667
895,109_71,2022,99.65
896,109_72,2016,94.325
897,109_72,2017,91.77499999999999
898,109_72,2018,97.01666666666665
899,109_72,2019,97.8
900,109_72,2020,97.13333333333333
901,109_72,2021,98.65833333333332
902,109_72,2022,97.8
903,109_73,2016,97.35000000000002
904,109_73,2017,98.05833333333332
905,109_73,2018,96.55000000000001
906,109_73,2019,98.75
907,109_73,2020,98.95
908,109_73,2021,96.925
909,109_73,2022,93.97500000000001
910,109_74,2016,99.93333333333334
911,109_74,2017,98.75
912,109_74,2018,99.93333333333334
913,109_74,2019,97.07499999999999
914,109_74,2020,98.13333333333333
915,109_74,2021,99.02500000000002
916,109_74,2022,100.0
917,109_75,2016,97.83333333333331
918,109_75,2017,97.14999999999999
919,109_75,2018,97.69999999999999
920,109_75,2019,98.33333333333336
921,109_75,2020,98.125
922,109_75,2021,100.0
923,109_75,2022,100.0
924,109_76,2016,99.12500000000001
925,109_76,2017,99.05000000000001
926,109_76,2018,99.40000000000002
927,109_76,2019,99.60000000000001
928,109_76,2020,99.46666666666668
929,109_76,2021,97.98333333333333
930,109_76,2022,93.525
931,109_77,2016,97.925
932,109_77,2017,97.55
933,109_77,2018,98.69999999999999
934,109_77,2019,98.05833333333332
935,109_77,2020,99.20833333333333
936,109_77,2021,99.625
937,109_77,2022,100.0
938,109_78,2016,
939,109_78,2017,
940,109_78,2018,
941,109_78,2019,
942,109_78,2020,
943,109_78,2021,
944,109_78,2022,
945,109_79,2016,95.95833333333333
946,109_79,2017,96.39166666666667
947,109_79,2018,96.58333333333333
948,109_79,2019,96.69999999999997
949,109_79,2020,97.83333333333333
950,109_79,2021,99.10000000000001
951,109_79,2022,98.2
952,109_8,2016,99.54545454545455
953,109_8,2017,97.74166666666666
954,109_8,2018,97.93333333333332
955,109_8,2019,98.01666666666667
956,109_8,2020,97.05
957,109_8,2021,99.74166666666667
958,109_8,2022,99.5
959,109_80,2016,
960,109_80,2017,64.49999999999999
961,109_80,2018,98.2
962,109_80,2019,97.07499999999999
963,109_80,2020,94.88333333333333
964,109_80,2021,94.34166666666665
965,109_80,2022,81.89999999999999
966,109_81,2016,98.10000000000001
967,109_81,2017,98.71666666666665
968,109_81,2018,98.06666666666666
969,109_81,2019,98.01666666666667
970,109_81,2020,98.875
971,109_81,2021,99.66666666666667
972,109_81,2022,99.0
973,109_82,2016,
974,109_82,2017,
975,109_82,2018,
976,109_82,2019,
977,109_82,2020,
978,109_82,2021,97.975
979,109_82,2022,99.35
980,109_86,2016,
981,109_86,2017,
982,109_86,2018,
983,109_86,2019,
984,109_86,2020,
985,109_86,2021,
986,109_86,2022,
987,109_861532,2016,
988,109_861532,2017,
