,county_name,fips,state_name,"Median Debt in Collections, All",Average household income
0,Autauga County,1001,Alabama,1905.0,75515
1,Baldwin County,1003,Alabama,2219.0,80251
2,Barbour County,1005,Alabama,1252.0,47909
3,Bibb County,1007,Alabama,1521.0,58529
4,Blount County,1009,Alabama,2013.0,60646
5,Bullock County,1011,Alabama,1967.0,45516
6,Butler County,1013,Alabama,1860.0,52630
7,Calhoun County,1015,Alabama,2256.0,61117
8,Chambers County,1017,Alabama,1377.0,53553
9,Cherokee County,1019,Alabama,1420.0,55611
10,Chilton County,1021,Alabama,2533.0,62771
11,Choctaw County,1023,Alabama,1133.0,52247
12,Clarke County,1025,Alabama,1869.0,51892
13,Clay County,1027,Alabama,2032.0,56739
14,Cleburne County,1029,Alabama,1506.0,54871
15,Coffee County,1031,Alabama,2223.0,69305
16,Colbert County,1033,Alabama,2428.0,59835
17,Conecuh County,1035,Alabama,1224.0,41773
18,Coosa County,1037,Alabama,1835.1216158143532,55936
19,Covington County,1039,Alabama,2395.0,55315
20,Crenshaw County,1041,Alabama,1876.0,58669
21,Cullman County,1043,Alabama,1785.0,67585
22,Dale County,1045,Alabama,2267.0,59184
23,Dallas County,1047,Alabama,2156.0,46049
24,DeKalb County,1049,Alabama,1681.0,57354
25,Elmore County,1051,Alabama,1929.0,70961
26,Escambia County,1053,Alabama,1698.0,47508
27,Etowah County,1055,Alabama,2033.0,63046
28,Fayette County,1057,Alabama,2069.0,52024
29,Franklin County,1059,Alabama,1846.0,52295
30,Geneva County,1061,Alabama,1903.0,49724
31,Greene County,1063,Alabama,1798.0,33639
32,Hale County,1065,Alabama,1679.0,49368
33,Henry County,1067,Alabama,1887.0,59476
34,Houston County,1069,Alabama,1988.0,66880
35,Jackson County,1071,Alabama,1545.0,52230
36,Jefferson County,1073,Alabama,1839.0,78690
37,Lamar County,1075,Alabama,1223.0,51320
38,Lauderdale County,1077,Alabama,2014.0,69253
39,Lawrence County,1079,Alabama,1767.0,58594
40,Lee County,1081,Alabama,1697.0,73270
41,Limestone County,1083,Alabama,1823.0,76168
42,Lowndes County,1085,Alabama,2905.0,47366
43,Macon County,1087,Alabama,1711.0,48702
44,Madison County,1089,Alabama,2106.0,85717
45,Marengo County,1091,Alabama,2058.0,50946
46,Marion County,1093,Alabama,1628.0,50337
47,Marshall County,1095,Alabama,1631.0,63466
48,Mobile County,1097,Alabama,1993.0,60779
49,Monroe County,1099,Alabama,2947.0,45863
50,Montgomery County,1101,Alabama,2013.0,74318
51,Morgan County,1103,Alabama,1569.0,70726
52,Perry County,1105,Alabama,1244.0,33680
53,Pickens County,1107,Alabama,1152.0,54603
54,Pike County,1109,Alabama,1800.0,54193
55,Randolph County,1111,Alabama,1574.0,56137
56,Russell County,1113,Alabama,2254.0,53747
57,St. Clair County,1115,Alabama,2013.0,69677
58,Shelby County,1117,Alabama,1896.0,96481
59,Sumter County,1119,Alabama,2467.0,38126
60,Talladega County,1121,Alabama,2356.0,58110
61,Tallapoosa County,1123,Alabama,1616.0,56874
62,Tuscaloosa County,1125,Alabama,2057.0,71000
63,Walker County,1127,Alabama,2353.0,64412
64,Washington County,1129,Alabama,1952.0,54475
65,Wilcox County,1131,Alabama,1492.0,42007
66,Winston County,1133,Alabama,1916.0,51630
67,Aleutians East Borough,2013,Alaska,1835.1216158143532,81570
68,Aleutians West Census Area,2016,Alaska,1835.1216158143532,101440
69,Anchorage Municipality,2020,Alaska,2272.0,106660
70,Bethel Census Area,2050,Alaska,1273.0,70334
71,Bristol Bay Borough,2060,Alaska,1835.1216158143532,99525
72,Denali Borough,2068,Alaska,1835.1216158143532,91022
73,Dillingham Census Area,2070,Alaska,1835.1216158143532,72873
74,Fairbanks North Star Borough,2090,Alaska,3008.0,98389
75,Haines Borough,2100,Alaska,1835.1216158143532,76564
76,Juneau City and Borough,2110,Alaska,1553.0,107563
77,Kenai Peninsula Borough,2122,Alaska,3191.0,84549
78,Ketchikan Gateway Borough,2130,Alaska,1835.1216158143532,86145
79,Kodiak Island Borough,2150,Alaska,1835.1216158143532,90125
80,Kusilvak Census Area,2158,Alaska,1835.1216158143532,46732
81,Lake and Peninsula Borough,2164,Alaska,1835.1216158143532,60837
82,Matanuska-Susitna Borough,2170,Alaska,2333.0,91159
83,Nome Census Area,2180,Alaska,1835.1216158143532,73589
84,North Slope Borough,2185,Alaska,1835.1216158143532,93624
85,Northwest Arctic Borough,2188,Alaska,1835.1216158143532,80250
86,Petersburg Borough,2195,Alaska,1835.1216158143532,87391
87,Prince of Wales-Hyder Census Area,2198,Alaska,1835.1216158143532,66830
88,Sitka City and Borough,2220,Alaska,1835.1216158143532,89940
89,Southeast Fairbanks Census Area,2240,Alaska,1835.1216158143532,80274
90,Valdez-Cordova Census Area,2261,Alaska,1835.1216158143532,95129
91,Yakutat City and Borough,2282,Alaska,1835.1216158143532,73088
92,Yukon-Koyukuk Census Area,2290,Alaska,1835.1216158143532,53907
93,Apache County,4001,Arizona,2330.0,42002
94,Cochise County,4003,Arizona,1662.0,64549
95,Coconino County,4005,Arizona,2423.0,78885
96,Gila County,4007,Arizona,1579.0,55246
97,Graham County,4009,Arizona,1870.0,59370
98,Greenlee County,4011,Arizona,1512.0,71773
99,La Paz County,4012,Arizona,2336.0,46901
100,Maricopa County,4013,Arizona,2052.0,89077
101,Mohave County,4015,Arizona,2288.0,57206
102,Navajo County,4017,Arizona,2538.0,53791
103,Pima County,4019,Arizona,1891.0,73423
104,Pinal County,4021,Arizona,2063.0,69864
105,Santa Cruz County,4023,Arizona,1938.0,59164
106,Yavapai County,4025,Arizona,2273.0,65373
107,Yuma County,4027,Arizona,1960.0,59035
108,Arkansas County,5001,Arkansas,1197.0,57077
109,Ashley County,5003,Arkansas,1551.0,55565
110,Baxter County,5005,Arkansas,1828.0,57247
111,Benton County,5007,Arkansas,1852.0,97031
112,Boone County,5009,Arkansas,1506.0,58658
113,Bradley County,5011,Arkansas,1302.0,54378
114,Calhoun County,5013,Arkansas,1835.1216158143532,57517
115,Carroll County,5015,Arkansas,931.0,58830
116,Chicot County,5017,Arkansas,1143.0,53248
117,Clark County,5019,Arkansas,1806.0,54268
118,Clay County,5021,Arkansas,2574.0,46074
119,Cleburne County,5023,Arkansas,1676.0,59787
120,Cleveland County,5025,Arkansas,1835.1216158143532,57182
121,Columbia County,5027,Arkansas,1582.0,53655
122,Conway County,5029,Arkansas,1726.0,57701
123,Craighead County,5031,Arkansas,1739.0,62797
124,Crawford County,5033,Arkansas,1609.0,61329
125,Crittenden County,5035,Arkansas,1759.0,55159
126,Cross County,5037,Arkansas,1239.0,61914
127,Dallas County,5039,Arkansas,1835.1216158143532,44870
128,Desha County,5041,Arkansas,1285.0,43560
129,Drew County,5043,Arkansas,1819.0,57827
130,Faulkner County,5045,Arkansas,1847.0,71385
131,Franklin County,5047,Arkansas,2399.0,49603
132,Fulton County,5049,Arkansas,1148.0,47478
133,Garland County,5051,Arkansas,1462.0,63690
134,Grant County,5053,Arkansas,1238.0,66845
135,Greene County,5055,Arkansas,1763.0,58805
136,Hempstead County,5057,Arkansas,2125.0,52426
137,Hot Spring County,5059,Arkansas,1847.0,54707
138,Howard County,5061,Arkansas,1695.0,59294
139,Independence County,5063,Arkansas,1381.0,59214
140,Izard County,5065,Arkansas,1609.0,50944
141,Jackson County,5067,Arkansas,1241.0,52085
142,Jefferson County,5069,Arkansas,1650.0,53235
143,Johnson County,5071,Arkansas,2070.0,49280
144,Lafayette County,5073,Arkansas,1501.0,59077
145,Lawrence County,5075,Arkansas,2066.0,50287
146,Lee County,5077,Arkansas,1728.0,41798
147,Lincoln County,5079,Arkansas,1174.0,54584
148,Little River County,5081,Arkansas,1523.0,59113
149,Logan County,5083,Arkansas,1318.0,52645
150,Lonoke County,5085,Arkansas,1625.0,70716
151,Madison County,5087,Arkansas,1557.0,61519
152,Marion County,5089,Arkansas,1224.0,45432
153,Miller County,5091,Arkansas,2150.0,56997
154,Mississippi County,5093,Arkansas,1331.0,52080
155,Monroe County,5095,Arkansas,1829.0,47475
156,Montgomery County,5097,Arkansas,1835.1216158143532,51753
157,Nevada County,5099,Arkansas,941.0,45112
158,Newton County,5101,Arkansas,1835.1216158143532,47959
159,Ouachita County,5103,Arkansas,1435.0,49607
160,Perry County,5105,Arkansas,1038.0,56931
161,Phillips County,5107,Arkansas,2002.0,44626
162,Pike County,5109,Arkansas,1101.0,52727
163,Poinsett County,5111,Arkansas,1571.0,47721
164,Polk County,5113,Arkansas,1518.0,48496
165,Pope County,5115,Arkansas,1288.0,57914
166,Prairie County,5117,Arkansas,1835.1216158143532,52656
167,Pulaski County,5119,Arkansas,2006.0,78950
168,Randolph County,5121,Arkansas,1352.0,50329
169,St. Francis County,5123,Arkansas,1532.0,45472
170,Saline County,5125,Arkansas,1897.0,76913
171,Scott County,5127,Arkansas,1840.0,44300
172,Searcy County,5129,Arkansas,1835.1216158143532,48021
173,Sebastian County,5131,Arkansas,1445.0,65730
174,Sevier County,5133,Arkansas,1642.0,57655
175,Sharp County,5135,Arkansas,1968.0,47567
176,Stone County,5137,Arkansas,1835.1216158143532,49251
177,Union County,5139,Arkansas,1391.0,59213
178,Van Buren County,5141,Arkansas,2361.0,50038
179,Washington County,5143,Arkansas,1556.0,72794
180,White County,5145,Arkansas,1510.0,62733
181,Woodruff County,5147,Arkansas,1090.0,47914
182,Yell County,5149,Arkansas,1194.0,58585
183,Alameda County,6001,California,2032.0,134377
184,Alpine County,6003,California,1835.1216158143532,92738
185,Amador County,6005,California,1820.0,78014
186,Butte County,6007,California,1946.0,72948
187,Calaveras County,6009,California,1548.0,79782
188,Colusa County,6011,California,2247.0,82313
189,Contra Costa County,6013,California,1910.0,137621
190,Del Norte County,6015,California,1259.0,61652
191,El Dorado County,6017,California,1899.0,108803
192,Fresno County,6019,California,1693.0,72519
193,Glenn County,6021,California,1453.0,60614
194,Humboldt County,6023,California,1197.0,64549
195,Imperial County,6025,California,1800.0,60686
196,Inyo County,6027,California,1595.0,68448
197,Kern County,6029,California,1914.0,71441
198,Kings County,6031,California,1723.0,74030
199,Lake County,6033,California,1340.0,71170
200,Lassen County,6035,California,1561.0,71097
201,Los Angeles County,6037,California,1885.0,98977
202,Madera County,6039,California,1565.0,71817
203,Marin County,6041,California,1774.0,172907
204,Mariposa County,6043,California,2031.0,64590
205,Mendocino County,6045,California,1093.0,66691
206,Merced County,6047,California,1663.0,76713
207,Modoc County,6049,California,1835.1216158143532,54126
208,Mono County,6051,California,1835.1216158143532,80008
209,Monterey County,6053,California,1900.0,100358
210,Napa County,6055,California,1789.0,112978
211,Nevada County,6057,California,1246.0,86835
212,Orange County,6059,California,1828.0,122301
213,Placer County,6061,California,2070.0,111541
214,Plumas County,6063,California,3420.0,71648
215,Riverside County,6065,California,2238.0,89761
216,Sacramento County,6067,California,1971.0,89707
217,San Benito County,6069,California,1577.0,101057
218,San Bernardino County,6071,California,1928.0,82105
219,San Diego County,6073,California,2130.0,106237
220,San Francisco County,6075,California,1747.0,166893
221,San Joaquin County,6077,California,2036.0,84697
222,San Luis Obispo County,6079,California,1521.0,96520
223,San Mateo County,6081,California,1760.0,176077
224,Santa Barbara County,6083,California,1223.0,110655
225,Santa Clara County,6085,California,1818.0,170966
226,Santa Cruz County,6087,California,1316.0,119608
227,Shasta County,6089,California,1796.0,71942
228,Sierra County,6091,California,1835.1216158143532,67464
229,Siskiyou County,6093,California,1488.0,63208
230,Solano County,6095,California,2491.0,102658
231,Sonoma County,6097,California,1464.0,108278
232,Stanislaus County,6099,California,2095.0,78370
233,Sutter County,6101,California,2093.0,81131
234,Tehama County,6103,California,1302.0,58939
235,Trinity County,6105,California,1835.1216158143532,54856
236,Tulare County,6107,California,1325.0,71856
237,Tuolumne County,6109,California,1617.0,80361
238,Ventura County,6111,California,1462.0,110437
239,Yolo County,6113,California,1733.0,94082
240,Yuba County,6115,California,1902.0,64235
241,Adams County,8001,Colorado,1614.0,88163
242,Alamosa County,8003,Colorado,2138.0,54566
243,Arapahoe County,8005,Colorado,1598.0,103078
244,Archuleta County,8007,Colorado,1105.0,69659
245,Baca County,8009,Colorado,1835.1216158143532,51427
246,Bent County,8011,Colorado,1835.1216158143532,47944
247,Boulder County,8013,Colorado,1686.0,113968
248,Broomfield County,8014,Colorado,1802.0,120782
249,Chaffee County,8015,Colorado,2020.0,68388
250,Cheyenne County,8017,Colorado,1835.1216158143532,66044
251,Clear Creek County,8019,Colorado,1835.1216158143532,85799
252,Conejos County,8021,Colorado,1835.1216158143532,49027
253,Costilla County,8023,Colorado,1835.1216158143532,44416
254,Crowley County,8025,Colorado,1835.1216158143532,49717
255,Custer County,8027,Colorado,1835.1216158143532,60902
256,Delta County,8029,Colorado,1787.0,61762
257,Denver County,8031,Colorado,1434.0,99728
258,Dolores County,8033,Colorado,1835.1216158143532,58964
259,Douglas County,8035,Colorado,1874.0,145975
260,Eagle County,8037,Colorado,1220.0,112356
261,Elbert County,8039,Colorado,1240.0,119132
262,El Paso County,8041,Colorado,1833.0,87839
263,Fremont County,8043,Colorado,2407.0,61882
264,Garfield County,8045,Colorado,2018.0,87363
265,Gilpin County,8047,Colorado,1835.1216158143532,104764
266,Grand County,8049,Colorado,1835.1216158143532,79487
267,Gunnison County,8051,Colorado,1835.1216158143532,72352
268,Hinsdale County,8053,Colorado,1835.1216158143532,76124
269,Huerfano County,8055,Colorado,1835.1216158143532,50624
270,Jackson County,8057,Colorado,1835.1216158143532,56982
271,Jefferson County,8059,Colorado,1667.0,106269
272,Kiowa County,8061,Colorado,1835.1216158143532,57194
273,Kit Carson County,8063,Colorado,1835.1216158143532,70847
274,Lake County,8065,Colorado,1835.1216158143532,61605
275,La Plata County,8067,Colorado,1459.0,90042
276,Larimer County,8069,Colorado,1677.0,92688
277,Las Animas County,8071,Colorado,2202.0,55673
278,Lincoln County,8073,Colorado,1835.1216158143532,64123
279,Logan County,8075,Colorado,1818.0,62194
280,Mesa County,8077,Colorado,1616.0,68620
281,Mineral County,8079,Colorado,1835.1216158143532,75049
282,Moffat County,8081,Colorado,1566.0,69217
283,Montezuma County,8083,Colorado,1053.0,59138
284,Montrose County,8085,Colorado,2046.0,60935
285,Morgan County,8087,Colorado,1503.0,63086
286,Otero County,8089,Colorado,1222.0,46464
287,Ouray County,8091,Colorado,1835.1216158143532,76708
288,Park County,8093,Colorado,2667.0,83704
289,Phillips County,8095,Colorado,1835.1216158143532,72533
290,Pitkin County,8097,Colorado,1835.1216158143532,127167
291,Prowers County,8099,Colorado,1976.0,52645
292,Pueblo County,8101,Colorado,2006.0,60765
293,Rio Blanco County,8103,Colorado,1835.1216158143532,69760
294,Rio Grande County,8105,Colorado,1835.1216158143532,54102
295,Routt County,8107,Colorado,1119.0,98004
296,Saguache County,8109,Colorado,1835.1216158143532,52979
297,San Juan County,8111,Colorado,1835.1216158143532,65985
298,San Miguel County,8113,Colorado,1835.1216158143532,100545
299,Sedgwick County,8115,Colorado,1835.1216158143532,55788
300,Summit County,8117,Colorado,1598.0,95522
301,Teller County,8119,Colorado,2402.0,80353
302,Washington County,8121,Colorado,1835.1216158143532,64168
303,Weld County,8123,Colorado,1660.0,90525
304,Yuma County,8125,Colorado,1835.1216158143532,64166
305,Fairfield County,9001,Connecticut,1620.0,150366
306,Hartford County,9003,Connecticut,1410.0,101945
307,Litchfield County,9005,Connecticut,1607.0,102726
308,Middlesex County,9007,Connecticut,1631.0,111125
309,New Haven County,9009,Connecticut,1504.0,94343
310,New London County,9011,Connecticut,1451.0,88552
311,Tolland County,9013,Connecticut,1424.0,109684
312,Windham County,9015,Connecticut,1598.0,80779
313,Kent County,10001,Delaware,2343.0,69806
314,New Castle County,10003,Delaware,1906.0,92186
315,Sussex County,10005,Delaware,1394.0,79758
316,District of Columbia,11001,"Washington, D.C.",1592.0,124946
317,Alachua County,12001,Florida,2196.0,74463
318,Baker County,12003,Florida,1552.0,73897
319,Bay County,12005,Florida,1974.0,69929
320,Bradford County,12007,Florida,2335.0,57048
321,Brevard County,12009,Florida,2198.0,75604
322,Broward County,12011,Florida,2342.0,84524
323,Calhoun County,12013,Florida,2574.0,53151
324,Charlotte County,12015,Florida,2470.0,69586
325,Citrus County,12017,Florida,2305.0,56965
326,Clay County,12019,Florida,2088.0,78340
327,Collier County,12021,Florida,1902.0,112143
328,Columbia County,12023,Florida,2386.0,68973
329,DeSoto County,12027,Florida,1959.0,48458
330,Dixie County,12029,Florida,2319.0,51366
331,Duval County,12031,Florida,2313.0,79177
332,Escambia County,12033,Florida,2140.0,70570
333,Flagler County,12035,Florida,2295.0,78065
334,Franklin County,12037,Florida,1343.0,66555
335,Gadsden County,12039,Florida,3066.0,52613
336,Gilchrist County,12041,Florida,1980.0,56315
337,Glades County,12043,Florida,2019.0,53454
338,Gulf County,12045,Florida,1767.0,57476
339,Hamilton County,12047,Florida,2643.0,48405
340,Hardee County,12049,Florida,1689.0,54735
341,Hendry County,12051,Florida,2196.0,56431
342,Hernando County,12053,Florida,2379.0,59781
343,Highlands County,12055,Florida,1970.0,62081
344,Hillsborough County,12057,Florida,2343.0,83192
345,Holmes County,12059,Florida,2162.0,49636
346,Indian River County,12061,Florida,1977.0,89442
347,Jackson County,12063,Florida,1910.0,51417
348,Jefferson County,12065,Florida,3528.0,61993
349,Lafayette County,12067,Florida,1835.1216158143532,58488
350,Lake County,12069,Florida,2390.0,69914
351,Lee County,12071,Florida,1823.0,80438
352,Leon County,12073,Florida,2107.0,75817
353,Levy County,12075,Florida,2204.0,50782
354,Liberty County,12077,Florida,3775.0,52360
355,Madison County,12079,Florida,1539.0,50429
356,Manatee County,12081,Florida,2344.0,86163
357,Marion County,12083,Florida,2198.0,61351
358,Martin County,12085,Florida,2033.0,96957
359,Miami-Dade County,12086,Florida,2392.0,79418
360,Monroe County,12087,Florida,1845.0,117436
361,Nassau County,12089,Florida,2238.0,91826
362,Okaloosa County,12091,Florida,2180.0,82094
363,Okeechobee County,12093,Florida,2067.0,54057
364,Orange County,12095,Florida,2104.0,83043
365,Osceola County,12097,Florida,2340.0,67109
366,Palm Beach County,12099,Florida,2130.0,97332
367,Pasco County,12101,Florida,2634.0,71182
368,Pinellas County,12103,Florida,2247.0,75715
369,Polk County,12105,Florida,2489.0,67367
370,Putnam County,12107,Florida,2001.0,55109
371,St. Johns County,12109,Florida,2150.0,110555
372,St. Lucie County,12111,Florida,2382.0,70069
373,Santa Rosa County,12113,Florida,2062.0,89919
374,Sarasota County,12115,Florida,2359.0,89010
375,Seminole County,12117,Florida,2494.0,90253
376,Sumter County,12119,Florida,1995.0,67209
377,Suwannee County,12121,Florida,1859.0,57639
378,Taylor County,12123,Florida,1825.0,49042
379,Union County,12125,Florida,2208.0,58432
380,Volusia County,12127,Florida,2329.0,69008
381,Wakulla County,12129,Florida,2332.0,69775
382,Walton County,12131,Florida,1446.0,87915
383,Washington County,12133,Florida,1990.0,50278
384,Appling County,13001,Georgia,1880.0,53155
385,Atkinson County,13003,Georgia,2715.0,51418
386,Bacon County,13005,Georgia,1802.0,50975
387,Baker County,13007,Georgia,1835.1216158143532,49161
388,Baldwin County,13009,Georgia,1986.0,53277
389,Banks County,13011,Georgia,2034.0,54357
390,Barrow County,13013,Georgia,2026.0,73157
391,Bartow County,13015,Georgia,2179.0,67477
392,Ben Hill County,13017,Georgia,1947.0,43178
393,Berrien County,13019,Georgia,1672.0,46957
394,Bibb County,13021,Georgia,1931.0,57834
395,Bleckley County,13023,Georgia,2074.0,52225
396,Brantley County,13025,Georgia,1835.1216158143532,49567
397,Brooks County,13027,Georgia,1632.0,55010
398,Bryan County,13029,Georgia,2314.0,86656
399,Bulloch County,13031,Georgia,1969.0,58705
400,Burke County,13033,Georgia,2535.0,56837
401,Butts County,13035,Georgia,2177.0,62880
402,Calhoun County,13037,Georgia,1835.1216158143532,43542
403,Camden County,13039,Georgia,1913.0,73885
404,Candler County,13043,Georgia,3372.0,48673
405,Carroll County,13045,Georgia,2018.0,70130
406,Catoosa County,13047,Georgia,2258.0,72319
407,Charlton County,13049,Georgia,1320.0,54130
408,Chatham County,13051,Georgia,1836.0,81566
409,Chattahoochee County,13053,Georgia,2979.0,66985
410,Chattooga County,13055,Georgia,1412.0,48248
411,Cherokee County,13057,Georgia,1966.0,100223
412,Clarke County,13059,Georgia,1330.0,60185
413,Clay County,13061,Georgia,1835.1216158143532,37195
414,Clayton County,13063,Georgia,2309.0,58543
415,Clinch County,13065,Georgia,1835.1216158143532,40782
416,Cobb County,13067,Georgia,1877.0,105969
417,Coffee County,13069,Georgia,1795.0,54061
418,Colquitt County,13071,Georgia,1737.0,52112
419,Columbia County,13073,Georgia,2417.0,103682
420,Cook County,13075,Georgia,1866.0,51421
421,Coweta County,13077,Georgia,1932.0,87585
422,Crawford County,13079,Georgia,2126.0,54839
423,Crisp County,13081,Georgia,2133.0,55440
424,Dade County,13083,Georgia,2992.0,61723
425,Dawson County,13085,Georgia,2000.0,88066
426,Decatur County,13087,Georgia,1447.0,52656
427,DeKalb County,13089,Georgia,1984.0,92984
428,Dodge County,13091,Georgia,1758.0,49528
429,Dooly County,13093,Georgia,1277.0,50609
430,Dougherty County,13095,Georgia,1626.0,53258
431,Douglas County,13097,Georgia,2038.0,76860
432,Early County,13099,Georgia,1746.0,43460
433,Echols County,13101,Georgia,1835.1216158143532,49422
434,Effingham County,13103,Georgia,1572.0,81984
435,Elbert County,13105,Georgia,1306.0,54795
436,Emanuel County,13107,Georgia,1572.0,47265
437,Evans County,13109,Georgia,1567.0,53977
438,Fannin County,13111,Georgia,2561.0,61591
439,Fayette County,13113,Georgia,1621.0,126801
440,Floyd County,13115,Georgia,1567.0,61873
441,Forsyth County,13117,Georgia,1551.0,128969
442,Franklin County,13119,Georgia,1826.0,56325
443,Fulton County,13121,Georgia,1893.0,115257
444,Gilmer County,13123,Georgia,1762.0,63845
445,Glascock County,13125,Georgia,1835.1216158143532,53252
446,Glynn County,13127,Georgia,1973.0,84585
447,Gordon County,13129,Georgia,1963.0,60189
448,Grady County,13131,Georgia,1769.0,59294
449,Greene County,13133,Georgia,1490.0,86585
450,Gwinnett County,13135,Georgia,1922.0,90733
451,Habersham County,13137,Georgia,2070.0,60811
452,Hall County,13139,Georgia,2038.0,85602
453,Hancock County,13141,Georgia,1723.0,49666
454,Haralson County,13143,Georgia,1922.0,62798
455,Harris County,13145,Georgia,2160.0,93383
456,Hart County,13147,Georgia,2442.0,56138
457,Heard County,13149,Georgia,1541.0,55588
458,Henry County,13151,Georgia,2191.0,89068
459,Houston County,13153,Georgia,2505.0,82242
460,Irwin County,13155,Georgia,1950.0,46713
461,Jackson County,13157,Georgia,2028.0,85599
462,Jasper County,13159,Georgia,2942.0,53984
463,Jeff Davis County,13161,Georgia,1344.0,48360
464,Jefferson County,13163,Georgia,1828.0,47611
465,Jenkins County,13165,Georgia,2347.0,39590
466,Johnson County,13167,Georgia,1835.1216158143532,50453
467,Jones County,13169,Georgia,1835.0,67116
468,Lamar County,13171,Georgia,1629.0,55558
469,Lanier County,13173,Georgia,1835.1216158143532,48129
470,Laurens County,13175,Georgia,1700.0,53522
471,Lee County,13177,Georgia,1514.0,80451
472,Liberty County,13179,Georgia,2128.0,55308
473,Lincoln County,13181,Georgia,1564.0,59399
474,Long County,13183,Georgia,3316.0,62282
475,Lowndes County,13185,Georgia,2153.0,54847
476,Lumpkin County,13187,Georgia,2045.0,63638
477,McDuffie County,13189,Georgia,1714.0,53918
478,McIntosh County,13191,Georgia,2133.0,61928
479,Macon County,13193,Georgia,2040.0,42162
480,Madison County,13195,Georgia,1438.0,64386
481,Marion County,13197,Georgia,1605.0,55633
482,Meriwether County,13199,Georgia,1770.0,49918
483,Miller County,13201,Georgia,1835.1216158143532,53903
484,Mitchell County,13205,Georgia,1659.0,50083
485,Monroe County,13207,Georgia,2480.0,86538
486,Montgomery County,13209,Georgia,1835.1216158143532,62630
487,Morgan County,13211,Georgia,2209.0,80927
488,Murray County,13213,Georgia,1798.0,56210
489,Muscogee County,13215,Georgia,2297.0,62065
490,Newton County,13217,Georgia,2165.0,74269
491,Oconee County,13219,Georgia,1292.0,114627
492,Oglethorpe County,13221,Georgia,2163.0,57313
493,Paulding County,13223,Georgia,1970.0,85260
494,Peach County,13225,Georgia,2740.0,58513
495,Pickens County,13227,Georgia,1781.0,78904
496,Pierce County,13229,Georgia,2510.0,58000
497,Pike County,13231,Georgia,1632.0,75994
498,Polk County,13233,Georgia,1770.0,62448
499,Pulaski County,13235,Georgia,1889.0,53817
500,Putnam County,13237,Georgia,2084.0,71214
501,Quitman County,13239,Georgia,1835.1216158143532,42687
502,Rabun County,13241,Georgia,1788.0,65081
503,Randolph County,13243,Georgia,1835.1216158143532,48753
504,Richmond County,13245,Georgia,2389.0,54935
505,Rockdale County,13247,Georgia,2333.0,80110
506,Schley County,13249,Georgia,1835.1216158143532,53252
507,Screven County,13251,Georgia,1675.0,53853
508,Seminole County,13253,Georgia,1490.0,59508
509,Spalding County,13255,Georgia,1832.0,56804
510,Stephens County,13257,Georgia,2576.0,57274
511,Stewart County,13259,Georgia,1166.0,43431
512,Sumter County,13261,Georgia,1543.0,51026
513,Talbot County,13263,Georgia,1835.1216158143532,48059
514,Taliaferro County,13265,Georgia,1835.1216158143532,48264
515,Tattnall County,13267,Georgia,2040.0,56029
516,Taylor County,13269,Georgia,1835.1216158143532,45812
517,Telfair County,13271,Georgia,1884.0,42889
518,Terrell County,13273,Georgia,2280.0,50475
519,Thomas County,13275,Georgia,2143.0,63449
520,Tift County,13277,Georgia,1856.0,57342
521,Toombs County,13279,Georgia,2131.0,61425
522,Towns County,13281,Georgia,1487.0,56099
523,Treutlen County,13283,Georgia,1835.1216158143532,57269
524,Troup County,13285,Georgia,1703.0,65104
525,Turner County,13287,Georgia,2741.0,49400
526,Twiggs County,13289,Georgia,1835.1216158143532,47028
527,Union County,13291,Georgia,1832.0,62148
528,Upson County,13293,Georgia,2385.0,50973
529,Walker County,13295,Georgia,2020.0,56589
530,Walton County,13297,Georgia,1993.0,76499
531,Ware County,13299,Georgia,1890.0,52382
532,Warren County,13301,Georgia,2108.0,50057
533,Washington County,13303,Georgia,1861.0,51815
534,Wayne County,13305,Georgia,2100.0,58410
535,Webster County,13307,Georgia,1835.1216158143532,49673
536,Wheeler County,13309,Georgia,1835.1216158143532,36940
537,White County,13311,Georgia,2377.0,63292
538,Whitfield County,13313,Georgia,2049.0,60172
539,Wilcox County,13315,Georgia,1835.1216158143532,49097
540,Wilkes County,13317,Georgia,1250.0,55493
541,Wilkinson County,13319,Georgia,2112.0,52735
542,Worth County,13321,Georgia,1492.0,59085
543,Hawaii County,15001,Hawaii,1823.0,86179
544,Honolulu County,15003,Hawaii,1981.0,107128
545,Kalawao County,15005,Hawaii,1835.1216158143532,74364
546,Kauai County,15007,Hawaii,2129.0,97438
547,Maui County,15009,Hawaii,1910.0,105494
548,Ada County,16001,Idaho,2540.0,86645
549,Adams County,16003,Idaho,1835.1216158143532,58034
550,Bannock County,16005,Idaho,2704.0,63690
551,Bear Lake County,16007,Idaho,1835.1216158143532,63819
552,Benewah County,16009,Idaho,1835.1216158143532,57428
553,Bingham County,16011,Idaho,2665.0,62343
554,Blaine County,16013,Idaho,1501.0,78091
555,Boise County,16015,Idaho,1835.1216158143532,69466
556,Bonner County,16017,Idaho,3050.0,64997
557,Bonneville County,16019,Idaho,2246.0,80113
558,Boundary County,16021,Idaho,1835.1216158143532,63678
559,Butte County,16023,Idaho,1835.1216158143532,60763
560,Camas County,16025,Idaho,1835.1216158143532,71116
561,Canyon County,16027,Idaho,2003.0,63000
562,Caribou County,16029,Idaho,1835.1216158143532,71864
563,Cassia County,16031,Idaho,1693.0,63812
