,tract,year,median_income,state_code,state,county
394,04005000900,2018,75738.0,04,AZ,005
395,04005000900,2019,81184.0,04,AZ,005
396,04005000900,2020,64070.75,04,AZ,005
397,04005000900,2021,46957.5,04,AZ,005
398,04005000900,2022,29844.25,04,AZ,005
399,04005001000,2016,12731.0,04,AZ,005
400,04005001000,2017,14453.0,04,AZ,005
401,04005001000,2018,15478.0,04,AZ,005
402,04005001000,2019,13333.0,04,AZ,005
403,04005001000,2020,18423.5,04,AZ,005
404,04005001000,2021,34865.66666666667,04,AZ,005
405,04005001000,2022,51307.833333333336,04,AZ,005
406,04005001101,2016,67750.0,04,AZ,005
407,04005001101,2017,47898.0,04,AZ,005
408,04005001101,2018,60391.0,04,AZ,005
409,04005001101,2019,62143.0,04,AZ,005
410,04005001101,2020,70417.0,04,AZ,005
411,04005001101,2021,55903.0,04,AZ,005
412,04005001101,2022,41389.0,04,AZ,005
413,04005001102,2016,26875.0,04,AZ,005
414,04005001102,2017,35673.0,04,AZ,005
415,04005001102,2018,40451.0,04,AZ,005
416,04005001102,2019,45267.0,04,AZ,005
417,04005001102,2020,48732.375,04,AZ,005
418,04005001102,2021,52197.75,04,AZ,005
419,04005001102,2022,55663.125,04,AZ,005
420,04005001200,2016,59128.5,04,AZ,005
421,04005001200,2017,59671.5,04,AZ,005
422,04005001200,2018,62321.0,04,AZ,005
423,04005001200,2019,64392.5,04,AZ,005
424,04005001200,2020,68589.625,04,AZ,005
425,04005001200,2021,72786.75,04,AZ,005
426,04005001200,2022,76983.875,04,AZ,005
427,04005001301,2016,81181.0,04,AZ,005
428,04005001301,2017,84453.0,04,AZ,005
429,04005001301,2018,86250.0,04,AZ,005
430,04005001301,2019,95729.0,04,AZ,005
431,04005001301,2020,73375.0,04,AZ,005
432,04005001301,2021,69942.33333333333,04,AZ,005
433,04005001301,2022,66509.66666666667,04,AZ,005
434,04005001302,2016,63077.0,04,AZ,005
435,04005001302,2017,74044.0,04,AZ,005
436,04005001302,2018,74968.0,04,AZ,005
437,04005001302,2019,78184.0,04,AZ,005
438,04005001302,2020,81113.0,04,AZ,005
439,04005001302,2021,72964.5,04,AZ,005
440,04005001302,2022,64816.0,04,AZ,005
441,04005001500,2016,56667.5,04,AZ,005
442,04005001500,2017,58327.5,04,AZ,005
443,04005001500,2018,59954.0,04,AZ,005
444,04005001500,2019,66088.0,04,AZ,005
445,04005001500,2020,71918.0,04,AZ,005
446,04005001500,2021,66453.33333333333,04,AZ,005
447,04005001500,2022,60988.66666666666,04,AZ,005
448,04005001600,2016,55524.0,04,AZ,005
449,04005001600,2017,58996.0,04,AZ,005
450,04005001600,2018,57614.0,04,AZ,005
451,04005001600,2019,45417.0,04,AZ,005
452,04005001600,2020,44531.5,04,AZ,005
453,04005001600,2021,43646.0,04,AZ,005
454,04005001600,2022,42760.5,04,AZ,005
455,04005001700,2016,41875.0,04,AZ,005
456,04005001700,2017,46750.0,04,AZ,005
457,04005001700,2018,45951.0,04,AZ,005
458,04005001700,2019,48751.5,04,AZ,005
459,04005001700,2020,46964.0,04,AZ,005
460,04005001700,2021,51010.16666666666,04,AZ,005
461,04005001700,2022,55056.333333333336,04,AZ,005
462,04005002000,2016,59102.5,04,AZ,005
463,04005002000,2017,56336.0,04,AZ,005
464,04005002000,2018,57723.0,04,AZ,005
