,tract,year,16+_Pop,16+_Labor,16+_Employed
284,12001002000,2020,4269.0,2050.25,1929.5
285,12001002000,2021,3385.0,1674.5,1579.0
286,12001002000,2022,2501.0,1298.75,1228.5
287,12001002101,2016,1617.0,923.0,878.0
288,12001002101,2017,1688.0,933.0,891.0
289,12001002101,2018,1719.0,1011.0,958.0
290,12001002101,2019,1766.0,1077.0,1015.0
291,12001002101,2020,1762.0,1034.0,979.0
292,12001002101,2021,1425.3333333333333,851.6666666666666,804.0
293,12001002101,2022,1088.6666666666665,669.3333333333333,629.0
294,12001002102,2016,752.0,487.0,454.0
295,12001002102,2017,727.0,462.0,428.0
296,12001002102,2018,721.0,422.0,364.0
297,12001002102,2019,701.0,402.0,337.0
298,12001002102,2020,809.0,441.0,368.0
299,12001002102,2021,1783.3333333333335,1123.6666666666665,1030.6666666666665
300,12001002102,2022,2757.666666666667,1806.3333333333333,1693.3333333333333
301,12001002201,2016,3732.0,2489.0,2356.0
302,12001002201,2017,3840.0,2522.0,2418.0
303,12001002201,2018,3925.0,2623.0,2507.0
304,12001002201,2019,4132.0,2772.0,2694.0
305,12001002201,2020,1725.0,1243.0,1208.0
306,12001002201,2021,2634.0,1863.3333333333335,1819.6666666666665
307,12001002201,2022,3543.0,2483.666666666667,2431.333333333333
308,12001002202,2016,4452.0,3104.0,3043.0
309,12001002202,2017,4574.0,3061.0,2991.0
310,12001002202,2018,4850.0,3374.0,3321.0
311,12001002202,2019,5134.0,3328.0,3282.0
312,12001002202,2020,4802.0,2858.0,2817.0
313,12001002202,2021,5986.0,3774.6666666666665,3697.3333333333335
314,12001002202,2022,7170.0,4691.333333333333,4577.666666666667
315,12001002204,2016,8354.0,5608.0,5458.0
316,12001002204,2017,8583.0,5876.0,5707.0
317,12001002204,2018,8593.0,6021.0,5810.0
318,12001002204,2019,8771.0,6099.0,5901.0
319,12001002204,2020,7209.0,5197.0,5025.0
320,12001002204,2021,7683.666666666667,5290.0,5114.0
321,12001002204,2022,8158.333333333333,5383.0,5203.0
322,12001002205,2016,8633.0,5476.0,5292.0
323,12001002205,2017,8492.0,5173.0,5009.0
324,12001002205,2018,8821.0,5602.0,5350.0
325,12001002205,2019,9393.0,6070.0,5776.0
326,12001002205,2020,7768.25,5048.0,4800.5
327,12001002205,2021,6143.5,4026.0,3825.0
328,12001002205,2022,4518.75,3004.0,2849.5
329,12001002207,2016,2894.0,1982.0,1874.0
330,12001002207,2017,2795.0,1866.0,1798.0
331,12001002207,2018,2983.0,1944.0,1886.0
332,12001002207,2019,2998.0,1903.0,1861.0
333,12001002207,2020,3257.0,2066.0,2019.0
334,12001002207,2021,2873.0,1819.3333333333333,1783.3333333333333
335,12001002207,2022,2489.0,1572.6666666666667,1547.6666666666667
336,12001002208,2016,2105.0,1326.0,1312.0
337,12001002208,2017,1985.0,1205.0,1189.0
338,12001002208,2018,2347.0,1400.0,1370.0
339,12001002208,2019,2381.0,1389.0,1327.0
340,12001002208,2020,2468.0,1528.0,1411.0
341,12001002208,2021,3777.0,2469.3333333333335,2335.3333333333335
342,12001002208,2022,5086.0,3410.666666666667,3259.666666666667
343,12001002209,2016,6395.0,4352.0,4184.0
344,12001002209,2017,6487.0,4193.0,4049.0
345,12001002209,2018,6739.0,4370.0,4184.0
346,12001002209,2019,7026.0,4659.0,4416.0
347,12001002209,2020,5605.0,3796.0,3609.0
348,12001002209,2021,4799.666666666667,3260.0,3101.6666666666665
349,12001002209,2022,3994.333333333333,2724.0,2594.3333333333335
350,12001002210,2016,3189.0,2188.0,2087.0
351,12001002210,2017,3745.0,2499.0,2447.0
352,12001002210,2018,3517.0,2404.0,2332.0
353,12001002210,2019,3557.0,2380.0,2301.0
354,12001002210,2020,3800.0,2355.0,2211.0
355,12001002210,2021,3958.0,2585.3333333333335,2368.6666666666665
356,12001002210,2022,4116.0,2815.6666666666665,2526.3333333333335
357,12001002217,2016,4274.0,3046.0,2684.0
358,12001002217,2017,4576.0,3054.0,2654.0
359,12001002217,2018,4399.0,2789.0,2499.0
360,12001002217,2019,4334.0,2707.0,2412.0
361,12001002217,2020,4133.0,2665.0,2611.0
362,12001002217,2021,3262.0,2107.0,2040.3333333333335
363,12001002217,2022,2391.0,1549.0,1469.6666666666667
364,12001002218,2016,1520.0,991.0,899.0
365,12001002218,2017,1517.0,1073.0,961.0
366,12001002218,2018,1451.0,1064.0,927.0
367,12001002218,2019,1275.0,958.0,846.0
368,12001002218,2020,1221.0,922.0,799.0
369,12001002218,2021,2353.666666666667,1736.3333333333335,1599.3333333333335
370,12001002218,2022,3486.3333333333335,2550.666666666667,2399.666666666667
371,12001002219,2016,4619.0,3365.0,3200.0
372,12001002219,2017,5113.0,3775.0,3514.0
373,12001002219,2018,5055.0,3847.0,3583.0
374,12001002219,2019,4839.0,3555.0,3458.0
375,12001002219,2020,5216.0,3558.0,3479.0
376,12001002219,2021,4044.0,2704.0,2633.3333333333335
377,12001002219,2022,2872.0,1850.0,1787.6666666666667
