,tract,year,median_income
695,12005002702,2018,54286.0
696,12005002702,2019,49583.0
697,12005002702,2020,50639.375
698,12005002702,2021,51695.75
699,12005002702,2022,52752.125
700,12005002703,2016,53808.5
701,12005002703,2017,52917.0
702,12005002703,2018,54585.5
703,12005002703,2019,61094.0
704,12005002703,2020,71289.0
705,12005002703,2021,65720.33333333333
706,12005002703,2022,60151.666666666664
707,12005002704,2016,54583.0
708,12005002704,2017,56989.0
709,12005002704,2018,61406.0
710,12005002704,2019,66691.0
711,12005002704,2020,60955.75
712,12005002704,2021,55220.5
713,12005002704,2022,49485.25
714,12005002705,2016,43750.0
715,12005002705,2017,52298.0
716,12005002705,2018,56346.0
717,12005002705,2019,54956.0
718,12005002705,2020,53524.454545454544
719,12005002705,2021,52092.90909090909
720,12005002705,2022,50661.36363636363
721,12005990000,2016,49229.818181818184
722,12005990000,2017,47798.27272727273
723,12005990000,2018,46366.72727272727
724,12005990000,2019,44935.181818181816
725,12005990000,2020,43503.63636363637
726,12005990000,2021,42072.09090909091
727,12005990000,2022,40640.545454545456
728,12007000100,2016,39209.0
729,12007000100,2017,69659.0
730,12007000100,2018,42568.5
731,12007000100,2019,65726.0
732,12007000100,2020,49872.0
733,12007000100,2021,47854.833333333336
734,12007000100,2022,45837.666666666664
735,12007000200,2016,43820.5
736,12007000200,2017,47900.0
737,12007000200,2018,51423.5
738,12007000200,2019,40655.0
739,12007000200,2020,43019.75
740,12007000200,2021,45384.5
741,12007000200,2022,47749.25
742,12007000300,2016,50114.0
743,12007000300,2017,48750.0
744,12007000300,2018,47083.0
745,12007000300,2019,58444.0
746,12007000300,2020,54809.5
747,12007000300,2021,51175.0
748,12007000300,2022,47540.5
749,12007000400,2016,43906.0
750,12007000400,2017,44167.0
751,12007000400,2018,45278.0
752,12007000400,2019,40221.0
753,12007000400,2020,42917.0
754,12007000400,2021,48125.333333333336
755,12007000400,2022,53333.666666666664
756,12009060101,2016,58542.0
757,12009060101,2017,51726.0
758,12009060101,2018,58875.0
759,12009060101,2019,62167.0
760,12009060101,2020,59549.875
761,12009060101,2021,56932.75
762,12009060101,2022,54315.625
763,12009060102,2016,51698.5
764,12009060102,2017,50537.0
765,12009060102,2018,49667.5
766,12009060102,2019,49966.0
767,12009060102,2020,53173.0
768,12009060102,2021,56380.0
769,12009060102,2022,59587.0
770,12009060200,2016,62794.0
771,12009060200,2017,62483.0
772,12009060200,2018,63036.0
773,12009060200,2019,63958.0
774,12009060200,2020,60139.125
775,12009060200,2021,56320.25
776,12009060200,2022,52501.375
777,12009060300,2016,48682.5
778,12009060300,2017,47034.5
779,12009060300,2018,49637.0
780,12009060300,2019,49137.0
781,12009060300,2020,45079.25
782,12009060300,2021,41021.5
783,12009060300,2022,36963.75
784,12009060400,2016,32906.0
785,12009060400,2017,36624.5
786,12009060400,2018,36541.5
787,12009060400,2019,38249.0
788,12009060400,2020,52744.5
789,12009060400,2021,47786.0
790,12009060400,2022,42827.5
791,12009060500,2016,37869.0
792,12009060500,2017,40542.0
793,12009060500,2018,35282.0
794,12009060500,2019,36917.0
795,12009060500,2020,34548.0
796,12009060500,2021,38156.0
797,12009060500,2022,41764.0
798,12009060600,2016,45372.0
799,12009060600,2017,48877.0
800,12009060600,2018,48306.0
801,12009060600,2019,43723.0
802,12009060600,2020,46772.0
803,12009060600,2021,37107.666666666664
804,12009060600,2022,27443.333333333332
805,12009060700,2016,17779.0
806,12009060700,2017,19379.0
807,12009060700,2018,21355.0
808,12009060700,2019,22390.5
809,12009060700,2020,23818.0
810,12009060700,2021,31555.666666666668
811,12009060700,2022,39293.333333333336
812,12009061001,2016,47031.0
813,12009061001,2017,46426.0
814,12009061001,2018,35069.0
815,12009061001,2019,37344.0
816,12009061001,2020,47862.0
817,12009061001,2021,43158.0
818,12009061001,2022,38454.0
819,12009061002,2016,33750.0
820,12009061002,2017,44519.0
821,12009061002,2018,50978.0
822,12009061002,2019,55903.0
823,12009061002,2020,41793.0
824,12009061002,2021,43615.333333333336
825,12009061002,2022,45437.666666666664
826,12009061100,2016,47260.0
827,12009061100,2017,64911.0
828,12009061100,2018,66157.0
829,12009061100,2019,62794.0
830,12009061100,2020,58125.0
831,12009061100,2021,55246.833333333336
832,12009061100,2022,52368.666666666664
833,12009061201,2016,49490.5
834,12009061201,2017,53446.0
835,12009061201,2018,54957.0
836,12009061201,2019,60950.0
837,12009061201,2020,58895.0
838,12009061201,2021,66430.0
839,12009061201,2022,73965.0
840,12009061202,2016,81500.0
841,12009061202,2017,73056.0
842,12009061202,2018,64531.0
843,12009061202,2019,68438.0
844,12009061202,2020,69479.0
845,12009061202,2021,62865.333333333336
846,12009061202,2022,56251.666666666664
847,12009062103,2016,49638.0
848,12009062103,2017,71563.0
849,12009062103,2018,77925.0
850,12009062103,2019,78463.0
851,12009062103,2020,74226.75
852,12009062103,2021,69990.5
853,12009062103,2022,65754.25
854,12009062104,2016,61518.0
855,12009062104,2017,65625.0
856,12009062104,2018,75288.0
857,12009062104,2019,81324.0
858,12009062104,2020,70637.25
859,12009062104,2021,59950.5
860,12009062104,2022,49263.75
861,12009062106,2016,38577.0
862,12009062106,2017,41141.5
863,12009062106,2018,42769.0
864,12009062106,2019,45300.0
865,12009062106,2020,50717.5
866,12009062106,2021,47564.666666666664
867,12009062106,2022,44411.833333333336
868,12009062107,2016,41259.0
869,12009062107,2017,40722.0
870,12009062107,2018,42797.5
871,12009062107,2019,43775.5
872,12009062107,2020,46049.125
873,12009062107,2021,48322.75
874,12009062107,2022,50596.375
875,12009062108,2016,52870.0
876,12009062108,2017,60579.0
877,12009062108,2018,66806.0
878,12009062108,2019,64125.0
879,12009062108,2020,76250.0
880,12009062108,2021,67426.16666666667
881,12009062108,2022,58602.33333333333
882,12009062109,2016,49778.5
883,12009062109,2017,52257.0
884,12009062109,2018,53608.5
885,12009062109,2019,49375.5
886,12009062109,2020,53900.5
887,12009062109,2021,46023.0
888,12009062109,2022,38145.5
889,12009062301,2016,30268.0
890,12009062301,2017,30685.0
891,12009062301,2018,45088.0
892,12009062301,2019,41172.0
893,12009062301,2020,31855.0
894,12009062301,2021,28610.666666666668
895,12009062301,2022,25366.333333333332
896,12009062302,2016,22122.0
