,tract,year,population,white_pop,Black_pop,Native_pop,Asian_pop,Pacific_pop,male_population,female_population,0-19_pop,20-29_pop,30-39_pop,40-49_pop,50-59_pop,60-69_pop,70+_pop
27171,12113010808,2020,5232.0,3579.0,1006.0,78.0,58.5,0.0,3511.0,1721.0,814.0,894.0,993.0,812.0,702.0,714.0,303.0
27172,12113010808,2021,5208.0,3931.0,728.3333333333333,127.33333333333334,44.0,0.0,3153.3333333333335,2054.6666666666665,1011.3333333333334,768.6666666666666,863.3333333333334,667.6666666666666,782.6666666666666,708.0,406.3333333333333
27173,12113010808,2022,5184.0,4283.0,450.66666666666663,176.66666666666669,29.5,0.0,2795.6666666666665,2388.3333333333335,1208.6666666666667,643.3333333333334,733.6666666666667,523.3333333333333,863.3333333333334,702.0,509.66666666666663
27174,12113010809,2016,5160.0,4635.0,173.0,226.0,15.0,0.0,2438.0,2722.0,1406.0,518.0,604.0,379.0,944.0,696.0,613.0
27175,12113010809,2017,5101.0,4555.0,145.0,191.0,0.0,0.0,2568.0,2533.0,1337.0,397.0,639.0,473.0,924.0,704.0,627.0
27176,12113010809,2018,4989.0,4421.0,211.0,207.0,0.0,13.0,2579.0,2410.0,1184.0,469.0,722.0,474.0,772.0,644.0,724.0
27177,12113010809,2019,5386.0,4729.0,200.0,278.0,0.0,9.0,2834.0,2552.0,1295.0,552.0,808.0,753.0,637.0,604.0,737.0
27178,12113010809,2020,4510.0,3797.0,250.0,237.0,31.0,6.75,2365.0,2145.0,907.0,375.0,514.0,649.0,524.0,818.0,723.0
27179,12113010809,2021,7943.333333333334,6449.666666666666,558.3333333333333,186.66666666666666,155.66666666666669,4.5,3985.333333333333,3958.0,2158.0,763.0,875.6666666666667,1454.6666666666665,959.6666666666667,972.0,760.3333333333334
27180,12113010809,2022,11376.666666666668,9102.333333333332,866.6666666666666,136.33333333333331,280.33333333333337,2.25,5605.666666666666,5771.0,3409.0,1151.0,1237.3333333333335,2260.333333333333,1395.3333333333335,1126.0,797.6666666666666
27181,12113010811,2016,14810.0,11755.0,1175.0,86.0,405.0,0.0,7226.0,7584.0,4660.0,1539.0,1599.0,3066.0,1831.0,1280.0,835.0
27182,12113010811,2017,15294.0,12815.0,955.0,104.0,366.0,0.0,7329.0,7965.0,4669.0,1683.0,1798.0,2870.0,2178.0,1135.0,961.0
27183,12113010811,2018,16005.0,13738.0,1089.0,47.0,447.0,0.0,7574.0,8431.0,4588.0,1846.0,1765.0,2929.0,2437.0,1321.0,1119.0
27184,12113010811,2019,16774.0,13958.0,1607.0,57.0,408.0,0.0,7971.0,8803.0,4373.0,2134.0,1851.0,3042.0,2483.0,1570.0,1321.0
27185,12113010811,2020,13802.75,11593.0,1205.25,42.75,316.25,0.0,6546.75,7256.0,3612.75,1708.0,1543.25,2424.0,2124.0,1276.25,1114.5
27186,12113010811,2021,10831.5,9228.0,803.5,28.5,224.5,0.0,5122.5,5709.0,2852.5,1282.0,1235.5,1806.0,1765.0,982.5,908.0
27187,12113010811,2022,7860.25,6863.0,401.75,14.25,132.75,0.0,3698.25,4162.0,2092.25,856.0,927.75,1188.0,1406.0,688.75,701.5
27188,12113010812,2016,4889.0,4498.0,0.0,0.0,41.0,0.0,2274.0,2615.0,1332.0,430.0,620.0,570.0,1047.0,395.0,495.0
27189,12113010812,2017,4977.0,4541.0,0.0,16.0,119.0,0.0,2439.0,2538.0,1399.0,380.0,613.0,667.0,982.0,390.0,546.0
27190,12113010812,2018,4939.0,4479.0,0.0,29.0,109.0,0.0,2349.0,2590.0,1445.0,320.0,695.0,624.0,887.0,392.0,576.0
27191,12113010812,2019,5059.0,4647.0,0.0,30.0,129.0,0.0,2393.0,2666.0,1433.0,329.0,723.0,596.0,859.0,488.0,631.0
27192,12113010812,2020,5273.0,4924.0,1.75,28.0,124.0,11.25,2534.0,2739.0,1225.0,309.0,546.0,648.0,849.0,783.0,913.0
27193,12113010812,2021,5130.666666666667,4792.0,3.5,22.333333333333332,108.66666666666667,22.5,2483.3333333333335,2647.3333333333335,1220.6666666666667,363.0,545.6666666666666,658.0,804.3333333333334,721.3333333333334,817.6666666666666
27194,12113010812,2022,4988.333333333333,4660.0,5.25,16.666666666666664,93.33333333333333,33.75,2432.6666666666665,2555.6666666666665,1216.3333333333333,417.0,545.3333333333334,668.0,759.6666666666666,659.6666666666666,722.3333333333334
27195,12113010813,2016,4846.0,4528.0,7.0,11.0,78.0,45.0,2382.0,2464.0,1212.0,471.0,545.0,678.0,715.0,598.0,627.0
27196,12113010813,2017,4921.0,4627.0,4.0,12.0,96.0,45.0,2404.0,2517.0,1271.0,429.0,612.0,634.0,664.0,644.0,667.0
27197,12113010813,2018,4819.0,4419.0,5.0,9.0,115.0,28.0,2344.0,2475.0,1205.0,318.0,693.0,583.0,740.0,663.0,617.0
27198,12113010813,2019,4915.0,4564.0,7.0,12.0,106.0,22.0,2432.0,2483.0,1208.0,334.0,836.0,444.0,769.0,695.0,629.0
27199,12113010813,2020,5763.0,5444.0,7.0,11.0,97.0,45.0,2902.0,2861.0,1756.0,340.0,891.0,604.0,734.0,829.0,609.0
27200,12113010813,2021,5761.333333333333,5383.333333333333,4.666666666666666,7.333333333333334,142.66666666666666,36.666666666666664,2853.3333333333335,2908.0,1657.0,333.0,816.6666666666666,668.0,839.6666666666666,815.3333333333334,631.6666666666666
27201,12113010813,2022,5759.666666666667,5322.666666666667,2.333333333333333,3.666666666666667,188.33333333333331,28.333333333333332,2804.6666666666665,2955.0,1558.0,326.0,742.3333333333334,732.0,945.3333333333334,801.6666666666666,654.3333333333334
27202,12113010814,2016,5758.0,5262.0,0.0,0.0,234.0,20.0,2756.0,3002.0,1459.0,319.0,668.0,796.0,1051.0,788.0,677.0
27203,12113010814,2017,6150.0,5427.0,300.0,0.0,174.0,20.0,2803.0,3347.0,1678.0,300.0,541.0,1054.0,987.0,751.0,839.0
27204,12113010814,2018,6360.0,5705.0,280.0,0.0,229.0,22.0,3031.0,3329.0,1730.0,252.0,599.0,1062.0,1047.0,907.0,763.0
27205,12113010814,2019,6304.0,5563.0,373.0,0.0,242.0,23.0,2966.0,3338.0,1732.0,216.0,602.0,969.0,1056.0,850.0,879.0
27206,12113010814,2020,6104.0,5273.0,408.0,0.0,284.0,19.0,2748.0,3356.0,1670.0,342.0,616.0,948.0,1020.0,715.0,793.0
27207,12113010814,2021,7025.0,6249.0,319.6666666666667,0.0,217.0,28.0,3259.0,3766.0,1861.6666666666667,622.6666666666667,751.3333333333334,1048.0,1059.3333333333333,802.6666666666666,879.3333333333334
27208,12113010814,2022,7946.0,7225.0,231.33333333333334,0.0,150.0,37.0,3770.0,4176.0,2053.3333333333335,903.3333333333334,886.6666666666667,1148.0,1098.6666666666667,890.3333333333334,965.6666666666666
27209,12113010815,2016,8867.0,8201.0,143.0,0.0,83.0,46.0,4281.0,4586.0,2245.0,1184.0,1022.0,1248.0,1138.0,978.0,1052.0
27210,12113010815,2017,9043.0,8318.0,116.0,0.0,158.0,30.0,4368.0,4675.0,2243.0,1180.0,1193.0,1224.0,1154.0,981.0,1068.0
27211,12113010815,2018,9374.0,8626.0,210.0,26.0,204.0,0.0,4539.0,4835.0,2212.0,1351.0,1316.0,1210.0,1213.0,1087.0,985.0
27212,12113010815,2019,9685.0,8954.0,180.0,26.0,165.0,0.0,4850.0,4835.0,2188.0,1463.0,1326.0,1211.0,1283.0,1281.0,933.0
27213,12113010815,2020,8559.75,7789.75,206.25,23.0,142.5,0.0,4306.0,4253.75,1964.5,1297.25,1157.25,1066.0,1186.0,1099.0,789.75
27214,12113010815,2021,7434.5,6625.5,232.5,20.0,120.0,0.0,3762.0,3672.5,1741.0,1131.5,988.5,921.0,1089.0,917.0,646.5
27215,12113010815,2022,6309.25,5461.25,258.75,17.0,97.5,0.0,3218.0,3091.25,1517.5,965.75,819.75,776.0,992.0,735.0,503.25
27216,12113010817,2016,5184.0,4297.0,285.0,14.0,75.0,0.0,2674.0,2510.0,1294.0,800.0,651.0,631.0,895.0,553.0,360.0
27217,12113010817,2017,5351.0,4396.0,244.0,17.0,95.0,0.0,2657.0,2694.0,1269.0,856.0,668.0,611.0,937.0,600.0,410.0
27218,12113010817,2018,5489.0,4312.0,317.0,11.0,112.0,0.0,2702.0,2787.0,1479.0,722.0,847.0,581.0,857.0,582.0,421.0
27219,12113010817,2019,5245.0,4236.0,210.0,8.0,130.0,0.0,2561.0,2684.0,1323.0,717.0,808.0,483.0,930.0,584.0,400.0
27220,12113010817,2020,6776.0,5427.5,383.75,19.75,223.25,12.5,3423.0,3353.0,1628.5,1021.0,981.75,768.75,1271.0,699.25,405.75
27221,12113010817,2021,8307.0,6619.0,557.5,31.5,316.5,25.0,4285.0,4022.0,1934.0,1325.0,1155.5,1054.5,1612.0,814.5,411.5
27222,12113010817,2022,9838.0,7810.5,731.25,43.25,409.75,37.5,5147.0,4691.0,2239.5,1629.0,1329.25,1340.25,1953.0,929.75,417.25
27223,12113010819,2016,11369.0,9002.0,905.0,55.0,503.0,50.0,6009.0,5360.0,2545.0,1933.0,1503.0,1626.0,2294.0,1045.0,423.0
27224,12113010819,2017,11397.0,8728.0,1257.0,0.0,506.0,53.0,6111.0,5286.0,2821.0,1488.0,1644.0,1473.0,2026.0,1401.0,544.0
27225,12113010819,2018,11859.0,8913.0,1335.0,0.0,411.0,88.0,6210.0,5649.0,3164.0,1361.0,1687.0,1605.0,1818.0,1409.0,815.0
27226,12113010819,2019,13096.0,9898.0,1494.0,0.0,522.0,83.0,6671.0,6425.0,3714.0,1383.0,2024.0,2028.0,1649.0,1350.0,948.0
27227,12113010819,2020,11373.25,8949.5,1120.5,0.0,395.25,62.25,5794.25,5579.0,3172.0,1222.25,1723.0,1677.0,1485.25,1184.5,909.25
27228,12113010819,2021,9650.5,8001.0,747.0,0.0,268.5,41.5,4917.5,4733.0,2630.0,1061.5,1422.0,1326.0,1321.5,1019.0,870.5
27229,12113010819,2022,7927.75,7052.5,373.5,0.0,141.75,20.75,4040.75,3887.0,2088.0,900.75,1121.0,975.0,1157.75,853.5,831.75
27230,12113010900,2016,6205.0,6104.0,0.0,0.0,15.0,0.0,3164.0,3041.0,1546.0,740.0,820.0,624.0,994.0,688.0,793.0
27231,12113010900,2017,6251.0,6036.0,15.0,0.0,23.0,0.0,3137.0,3114.0,1353.0,640.0,802.0,575.0,1186.0,796.0,899.0
27232,12113010900,2018,6383.0,6074.0,51.0,25.0,20.0,0.0,3264.0,3119.0,1379.0,398.0,945.0,702.0,1093.0,889.0,977.0
27233,12113010900,2019,6546.0,6076.0,116.0,14.0,16.0,18.0,3213.0,3333.0,1434.0,316.0,834.0,757.0,1105.0,880.0,1220.0
27234,12113010900,2020,6725.0,5699.0,180.0,37.0,12.0,28.0,3100.0,3625.0,1539.0,309.0,797.0,760.0,1016.0,905.0,1399.0
27235,12113010900,2021,4483.333333333334,3799.333333333333,120.0,24.666666666666664,8.0,18.666666666666664,2066.666666666667,2416.666666666667,1026.0,206.0,531.3333333333333,506.66666666666663,677.3333333333333,603.3333333333333,932.6666666666667
27236,12113010900,2022,2241.666666666667,1899.6666666666665,60.0,12.333333333333332,4.0,9.333333333333332,1033.3333333333335,1208.3333333333335,513.0,103.0,265.66666666666663,253.33333333333331,338.66666666666663,301.66666666666663,466.33333333333337
27237,12113990000,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27238,12113990000,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27239,12113990000,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27240,12113990000,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27241,12113990000,2020,1006.0,887.0,100.0,0.0,11.25,0.0,410.5,595.5,61.0,38.5,58.25,59.25,150.75,214.5,423.75
27242,12113990000,2021,2012.0,1774.0,200.0,0.0,22.5,0.0,821.0,1191.0,122.0,77.0,116.5,118.5,301.5,429.0,847.5
27243,12113990000,2022,3018.0,2661.0,300.0,0.0,33.75,0.0,1231.5,1786.5,183.0,115.5,174.75,177.75,452.25,643.5,1271.25
27244,12115000101,2016,4024.0,3548.0,400.0,0.0,45.0,0.0,1642.0,2382.0,244.0,154.0,233.0,237.0,603.0,858.0,1695.0
27245,12115000101,2017,4270.0,3769.0,413.0,0.0,56.0,0.0,2033.0,2237.0,304.0,117.0,271.0,208.0,487.0,886.0,1997.0
27246,12115000101,2018,4439.0,4000.0,382.0,0.0,26.0,0.0,2052.0,2387.0,335.0,134.0,190.0,191.0,507.0,817.0,2265.0
27247,12115000101,2019,4769.0,4192.0,307.0,0.0,108.0,0.0,2308.0,2461.0,327.0,220.0,168.0,189.0,650.0,971.0,2244.0
27248,12115000101,2020,4751.75,4172.0,347.25,0.0,84.5,0.0,2378.5,2373.25,431.0,419.25,310.75,322.0,624.75,802.75,1841.25
27249,12115000101,2021,4734.5,4152.0,387.5,0.0,61.0,0.0,2449.0,2285.5,535.0,618.5,453.5,455.0,599.5,634.5,1438.5
27250,12115000101,2022,4717.25,4132.0,427.75,0.0,37.5,0.0,2519.5,2197.75,639.0,817.75,596.25,588.0,574.25,466.25,1035.75
27251,12115000102,2016,4700.0,4112.0,468.0,0.0,14.0,0.0,2590.0,2110.0,743.0,1017.0,739.0,721.0,549.0,298.0,633.0
27252,12115000102,2017,4650.0,4015.0,456.0,0.0,11.0,0.0,2548.0,2102.0,817.0,760.0,875.0,674.0,530.0,316.0,678.0
27253,12115000102,2018,4617.0,3809.0,505.0,0.0,36.0,0.0,2596.0,2021.0,606.0,696.0,963.0,529.0,738.0,447.0,638.0
27254,12115000102,2019,4755.0,3957.0,436.0,0.0,49.0,0.0,2672.0,2083.0,632.0,777.0,917.0,555.0,727.0,431.0,716.0
27255,12115000102,2020,4563.0,3605.0,452.0,2.25,103.0,0.0,2631.0,1932.0,520.0,884.0,889.0,523.0,699.0,467.0,581.0
27256,12115000102,2021,4761.333333333333,3395.6666666666665,904.0,4.5,102.66666666666667,0.0,2498.3333333333335,2263.0,702.6666666666666,882.6666666666666,828.0,508.3333333333333,640.0,494.3333333333333,705.3333333333334
27257,12115000102,2022,4959.666666666667,3186.3333333333335,1356.0,6.75,102.33333333333333,0.0,2365.6666666666665,2594.0,885.3333333333333,881.3333333333334,767.0,493.6666666666667,581.0,521.6666666666666,829.6666666666666
27258,12115000200,2016,5158.0,2977.0,1808.0,9.0,102.0,0.0,2233.0,2925.0,1068.0,880.0,706.0,479.0,522.0,549.0,954.0
27259,12115000200,2017,5401.0,3307.0,1802.0,12.0,83.0,0.0,2286.0,3115.0,1168.0,909.0,610.0,610.0,617.0,520.0,967.0
27260,12115000200,2018,5652.0,3421.0,1877.0,14.0,65.0,0.0,2341.0,3311.0,1335.0,1023.0,688.0,439.0,623.0,466.0,1078.0
27261,12115000200,2019,5480.0,3474.0,1720.0,13.0,74.0,0.0,2537.0,2943.0,1173.0,970.0,612.0,564.0,543.0,527.0,1091.0
27262,12115000200,2020,5486.0,3400.0,1563.0,15.0,94.0,0.0,2566.0,2920.0,1206.0,851.0,708.0,569.0,519.0,612.0,1021.0
27263,12115000200,2021,4997.333333333333,2463.0,2149.3333333333335,10.0,63.0,0.0,2369.6666666666665,2627.6666666666665,1180.6666666666667,759.0,614.6666666666666,505.0,517.6666666666666,587.0,833.3333333333334
27264,12115000200,2022,4508.666666666667,1526.0,2735.666666666667,5.0,32.0,0.0,2173.3333333333335,2335.3333333333335,1155.3333333333333,667.0,521.3333333333334,441.0,516.3333333333334,562.0,645.6666666666667
27265,12115000300,2016,4020.0,589.0,3322.0,0.0,1.0,0.0,1977.0,2043.0,1130.0,575.0,428.0,377.0,515.0,537.0,458.0
27266,12115000300,2017,3934.0,637.0,3240.0,0.0,1.0,0.0,1858.0,2076.0,1121.0,522.0,418.0,324.0,541.0,524.0,484.0
27267,12115000300,2018,3824.0,697.0,3038.0,0.0,1.0,0.0,1768.0,2056.0,1103.0,449.0,499.0,409.0,520.0,473.0,371.0
27268,12115000300,2019,4216.0,721.0,3409.0,0.0,0.0,0.0,2075.0,2141.0,1257.0,565.0,557.0,464.0,507.0,477.0,389.0
27269,12115000300,2020,4082.0,510.0,3418.0,12.25,21.25,0.0,1791.0,2291.0,1175.0,465.0,619.0,473.0,483.0,496.0,371.0
27270,12115000300,2021,4178.666666666667,1501.3333333333335,2491.3333333333335,24.5,42.5,0.0,1949.0,2229.6666666666665,1009.3333333333334,477.6666666666667,671.6666666666666,542.6666666666666,543.3333333333334,589.6666666666666,344.3333333333333
27271,12115000300,2022,4275.333333333333,2492.666666666667,1564.6666666666667,36.75,63.75,0.0,2107.0,2168.3333333333335,843.6666666666667,490.3333333333333,724.3333333333334,612.3333333333334,603.6666666666666,683.3333333333334,317.6666666666667
27272,12115000401,2016,4372.0,3484.0,638.0,49.0,85.0,0.0,2265.0,2107.0,678.0,503.0,777.0,682.0,664.0,777.0,291.0
27273,12115000401,2017,4162.0,3582.0,276.0,30.0,95.0,0.0,2187.0,1975.0,702.0,519.0,533.0,609.0,671.0,802.0,326.0
27274,12115000401,2018,4319.0,3521.0,530.0,60.0,45.0,0.0,2225.0,2094.0,726.0,431.0,685.0,498.0,592.0,980.0,407.0
27275,12115000401,2019,4363.0,3468.0,583.0,58.0,74.0,0.0,2198.0,2165.0,685.0,439.0,746.0,486.0,602.0,987.0,418.0
27276,12115000401,2020,4451.0,3173.0,711.0,49.0,166.0,0.0,2252.0,2199.0,938.0,512.0,584.0,475.0,730.0,846.0,366.0
27277,12115000401,2021,3420.0,2557.3333333333335,482.0,32.66666666666667,113.33333333333334,0.0,1730.6666666666665,1689.3333333333333,651.0,351.33333333333337,399.0,336.0,561.3333333333334,683.3333333333334,438.0
27278,12115000401,2022,2389.0,1941.6666666666667,253.0,16.333333333333336,60.66666666666667,0.0,1209.3333333333333,1179.6666666666665,364.0,190.66666666666669,214.0,197.0,392.6666666666667,520.6666666666667,510.0
27279,12115000404,2016,1358.0,1326.0,24.0,0.0,8.0,0.0,688.0,670.0,77.0,30.0,29.0,58.0,224.0,358.0,582.0
27280,12115000404,2017,1305.0,1259.0,38.0,0.0,0.0,0.0,627.0,678.0,82.0,45.0,28.0,48.0,217.0,346.0,539.0
27281,12115000404,2018,1368.0,1246.0,13.0,0.0,36.0,0.0,695.0,673.0,85.0,57.0,46.0,40.0,228.0,339.0,573.0
27282,12115000404,2019,1295.0,1200.0,14.0,0.0,19.0,0.0,604.0,691.0,50.0,48.0,27.0,27.0,224.0,359.0,560.0
27283,12115000404,2020,1230.0,1148.0,9.0,1.5,27.0,0.0,545.0,685.0,37.0,47.0,22.0,27.0,191.0,384.0,522.0
27284,12115000404,2021,2104.3333333333335,1993.0,42.0,3.0,18.0,0.0,1005.3333333333333,1099.0,347.6666666666667,209.0,201.66666666666666,128.66666666666669,306.3333333333333,408.6666666666667,502.3333333333333
27285,12115000404,2022,2978.666666666667,2838.0,75.0,4.5,9.0,0.0,1465.6666666666665,1513.0,658.3333333333334,371.0,381.3333333333333,230.33333333333334,421.66666666666663,433.3333333333333,482.6666666666667
27286,12115000405,2016,3853.0,3683.0,108.0,6.0,0.0,0.0,1926.0,1927.0,969.0,533.0,561.0,332.0,537.0,458.0,463.0
27287,12115000405,2017,3841.0,3726.0,61.0,5.0,0.0,0.0,1985.0,1856.0,854.0,604.0,595.0,310.0,565.0,476.0,437.0
27288,12115000405,2018,4041.0,3826.0,117.0,0.0,0.0,0.0,2064.0,1977.0,935.0,686.0,577.0,245.0,644.0,465.0,489.0
27289,12115000405,2019,4148.0,3994.0,13.0,0.0,0.0,0.0,2043.0,2105.0,883.0,676.0,583.0,331.0,588.0,489.0,598.0
27290,12115000405,2020,2701.0,2353.0,258.0,0.0,5.75,0.0,1245.0,1456.0,585.0,626.0,475.0,179.0,336.0,239.0,261.0
27291,12115000405,2021,2880.6666666666665,2533.6666666666665,251.66666666666666,0.0,11.5,0.0,1253.0,1627.6666666666667,606.6666666666666,463.66666666666663,469.6666666666667,251.66666666666669,352.6666666666667,263.6666666666667,472.66666666666663
27292,12115000405,2022,3060.3333333333335,2714.3333333333335,245.33333333333334,0.0,17.25,0.0,1261.0,1799.3333333333333,628.3333333333334,301.3333333333333,464.3333333333333,324.33333333333337,369.3333333333333,288.3333333333333,684.3333333333333
27293,12115000406,2016,3240.0,2895.0,239.0,0.0,23.0,0.0,1269.0,1971.0,650.0,139.0,459.0,397.0,386.0,313.0,896.0
27294,12115000406,2017,3408.0,2975.0,350.0,0.0,0.0,0.0,1343.0,2065.0,584.0,228.0,531.0,379.0,357.0,359.0,970.0
27295,12115000406,2018,3599.0,3306.0,204.0,0.0,0.0,0.0,1580.0,2019.0,585.0,291.0,722.0,349.0,417.0,295.0,940.0
27296,12115000406,2019,3836.0,3335.0,457.0,0.0,0.0,0.0,1668.0,2168.0,596.0,331.0,840.0,308.0,562.0,349.0,850.0
27297,12115000406,2020,3733.0,3221.0,481.0,10.5,28.0,0.0,1936.0,1797.0,452.0,331.0,898.0,336.0,568.0,385.0,763.0
27298,12115000406,2021,3689.0,3261.6666666666665,355.3333333333333,21.0,56.0,0.0,1877.0,1812.0,557.0,420.3333333333333,777.3333333333334,430.6666666666667,507.3333333333333,356.3333333333333,640.0
27299,12115000406,2022,3645.0,3302.3333333333335,229.66666666666666,31.5,84.0,0.0,1818.0,1827.0,662.0,509.66666666666663,656.6666666666666,525.3333333333334,446.6666666666667,327.6666666666667,517.0
27300,12115000407,2016,3601.0,3343.0,104.0,42.0,112.0,0.0,1759.0,1842.0,767.0,599.0,536.0,620.0,386.0,299.0,394.0
27301,12115000407,2017,3782.0,3493.0,155.0,32.0,92.0,0.0,1740.0,2042.0,866.0,594.0,568.0,498.0,499.0,297.0,460.0
27302,12115000407,2018,3863.0,3397.0,219.0,34.0,197.0,0.0,1831.0,2032.0,828.0,500.0,583.0,603.0,488.0,457.0,404.0
27303,12115000407,2019,4036.0,3579.0,210.0,39.0,159.0,0.0,1808.0,2228.0,857.0,641.0,504.0,495.0,625.0,538.0,376.0
27304,12115000407,2020,2404.0,2107.0,87.0,50.0,116.0,0.0,992.0,1412.0,519.0,216.0,249.0,329.0,338.0,477.0,276.0
27305,12115000407,2021,2195.6666666666665,1963.0,61.0,33.33333333333333,83.0,0.0,939.6666666666666,1256.0,428.6666666666667,195.33333333333334,213.0,275.3333333333333,367.0,437.3333333333333,279.0
27306,12115000407,2022,1987.3333333333333,1819.0,35.0,16.666666666666664,50.0,0.0,887.3333333333334,1100.0,338.33333333333337,174.66666666666666,177.0,221.66666666666669,396.0,397.6666666666667,282.0
27307,12115000501,2016,1779.0,1675.0,9.0,0.0,17.0,0.0,835.0,944.0,248.0,154.0,141.0,168.0,425.0,358.0,285.0
27308,12115000501,2017,1727.0,1669.0,9.0,0.0,9.0,0.0,811.0,916.0,228.0,138.0,95.0,185.0,390.0,382.0,309.0
27309,12115000501,2018,1789.0,1708.0,8.0,0.0,20.0,0.0,842.0,947.0,226.0,118.0,85.0,233.0,385.0,360.0,382.0
27310,12115000501,2019,1697.0,1642.0,0.0,7.0,15.0,0.0,775.0,922.0,190.0,128.0,45.0,223.0,352.0,365.0,394.0
27311,12115000501,2020,1693.0,1569.0,54.0,15.0,9.0,0.0,736.0,957.0,182.0,130.0,75.0,128.0,278.0,390.0,510.0
27312,12115000501,2021,2342.0,1989.6666666666667,108.0,14.666666666666666,29.0,0.0,1155.0,1187.0,323.33333333333337,221.0,227.0,280.0,392.6666666666667,407.3333333333333,490.6666666666667
27313,12115000501,2022,2991.0,2410.3333333333335,162.0,14.333333333333334,49.0,0.0,1574.0,1417.0,464.6666666666667,312.0,379.0,432.0,507.33333333333337,424.6666666666667,471.3333333333333
27314,12115000502,2016,3640.0,2831.0,216.0,14.0,69.0,0.0,1993.0,1647.0,606.0,403.0,531.0,584.0,622.0,442.0,452.0
27315,12115000502,2017,3589.0,2827.0,193.0,22.0,29.0,0.0,2037.0,1552.0,591.0,368.0,596.0,590.0,593.0,374.0,477.0
27316,12115000502,2018,3315.0,2866.0,128.0,34.0,65.0,0.0,1687.0,1628.0,565.0,347.0,461.0,485.0,468.0,444.0,545.0
27317,12115000502,2019,3153.0,2731.0,205.0,34.0,0.0,0.0,1670.0,1483.0,573.0,349.0,412.0,368.0,473.0,456.0,522.0
27318,12115000502,2020,3058.0,2836.0,156.0,26.0,4.5,0.0,1482.0,1576.0,521.0,249.0,308.0,310.0,498.0,626.0,546.0
27319,12115000502,2021,3200.6666666666665,2929.0,148.33333333333334,20.333333333333332,9.0,0.0,1544.6666666666667,1656.0,508.0,333.0,277.3333333333333,332.6666666666667,531.0,610.6666666666666,608.0
27320,12115000502,2022,3343.3333333333335,3022.0,140.66666666666666,14.666666666666666,13.5,0.0,1607.3333333333333,1736.0,495.0,417.0,246.66666666666666,355.3333333333333,564.0,595.3333333333334,670.0
27321,12115000503,2016,3486.0,3115.0,133.0,9.0,18.0,0.0,1670.0,1816.0,482.0,501.0,216.0,378.0,597.0,580.0,732.0
27322,12115000503,2017,3583.0,3239.0,51.0,10.0,74.0,0.0,1737.0,1846.0,507.0,473.0,299.0,331.0,537.0,621.0,815.0
27323,12115000503,2018,3603.0,3176.0,115.0,11.0,93.0,0.0,1721.0,1882.0,445.0,432.0,272.0,409.0,531.0,644.0,870.0
27324,12115000503,2019,3557.0,3144.0,108.0,0.0,81.0,0.0,1711.0,1846.0,458.0,446.0,264.0,377.0,570.0,539.0,903.0
27325,12115000503,2020,3950.0,3466.0,151.0,0.0,102.0,0.0,1713.0,2237.0,570.0,408.0,288.0,428.0,445.0,831.0,980.0
27326,12115000503,2021,3430.6666666666665,3025.6666666666665,104.0,0.0,94.0,0.0,1581.3333333333333,1849.3333333333333,580.3333333333334,332.0,263.6666666666667,396.3333333333333,399.3333333333333,674.3333333333334,784.6666666666666
27327,12115000503,2022,2911.333333333333,2585.3333333333335,57.0,0.0,86.0,0.0,1449.6666666666667,1461.6666666666665,590.6666666666666,256.0,239.33333333333334,364.6666666666667,353.6666666666667,517.6666666666667,589.3333333333333
27328,12115000601,2016,2392.0,2145.0,10.0,0.0,78.0,0.0,1318.0,1074.0,601.0,180.0,215.0,333.0,308.0,361.0,394.0
27329,12115000601,2017,2323.0,2160.0,11.0,0.0,59.0,0.0,1240.0,1083.0,552.0,85.0,171.0,376.0,338.0,376.0,425.0
27330,12115000601,2018,2473.0,2306.0,20.0,0.0,68.0,0.0,1355.0,1118.0,619.0,73.0,222.0,355.0,346.0,399.0,459.0
27331,12115000601,2019,2468.0,2251.0,16.0,0.0,90.0,0.0,1332.0,1136.0,553.0,81.0,221.0,410.0,343.0,371.0,489.0
27332,12115000601,2020,2292.0,2167.0,14.0,11.5,48.0,2.5,1173.0,1119.0,531.0,56.0,244.0,393.0,329.0,367.0,372.0
27333,12115000601,2021,2712.6666666666665,2591.6666666666665,22.0,23.0,32.0,5.0,1319.0,1393.6666666666667,600.0,139.0,306.0,448.3333333333333,389.3333333333333,473.3333333333333,356.6666666666667
27334,12115000601,2022,3133.3333333333335,3016.3333333333335,30.0,34.5,16.0,7.5,1465.0,1668.3333333333335,669.0,222.0,368.0,503.6666666666667,449.6666666666667,579.6666666666666,341.3333333333333
27335,12115000602,2016,3554.0,3441.0,38.0,46.0,0.0,10.0,1611.0,1943.0,738.0,305.0,430.0,559.0,510.0,686.0,326.0
27336,12115000602,2017,3820.0,3482.0,37.0,56.0,165.0,14.0,1767.0,2053.0,860.0,295.0,422.0,663.0,543.0,658.0,379.0
