,tract,year,median_income,state_code,state,county
295,12001002102,2017,44342.0,12,FL,001
296,12001002102,2018,36250.0,12,FL,001
297,12001002102,2019,33208.0,12,FL,001
298,12001002102,2020,30764.0,12,FL,001
299,12001002102,2021,41219.833333333336,12,FL,001
300,12001002102,2022,51675.66666666667,12,FL,001
301,12001002201,2016,62131.5,12,FL,001
302,12001002201,2017,61675.5,12,FL,001
303,12001002201,2018,62350.0,12,FL,001
304,12001002201,2019,64084.5,12,FL,001
305,12001002201,2020,67366.0,12,FL,001
306,12001002201,2021,66491.66666666667,12,FL,001
307,12001002201,2022,65617.33333333333,12,FL,001
308,12001002202,2016,64743.0,12,FL,001
309,12001002202,2017,79571.0,12,FL,001
310,12001002202,2018,81917.0,12,FL,001
311,12001002202,2019,77153.0,12,FL,001
312,12001002202,2020,70573.0,12,FL,001
313,12001002202,2021,75471.66666666667,12,FL,001
314,12001002202,2022,80370.33333333333,12,FL,001
315,12001002204,2016,85269.0,12,FL,001
316,12001002204,2017,84827.0,12,FL,001
317,12001002204,2018,99003.0,12,FL,001
318,12001002204,2019,87260.0,12,FL,001
319,12001002204,2020,77430.0,12,FL,001
320,12001002204,2021,86034.5,12,FL,001
321,12001002204,2022,94639.0,12,FL,001
322,12001002205,2016,103243.5,12,FL,001
323,12001002205,2017,88136.0,12,FL,001
324,12001002205,2018,102021.0,12,FL,001
325,12001002205,2019,96658.5,12,FL,001
326,12001002205,2020,95387.25,12,FL,001
327,12001002205,2021,94116.0,12,FL,001
328,12001002205,2022,92844.75,12,FL,001
329,12001002207,2016,91573.5,12,FL,001
330,12001002207,2017,96472.0,12,FL,001
331,12001002207,2018,98437.5,12,FL,001
332,12001002207,2019,104700.5,12,FL,001
333,12001002207,2020,114524.5,12,FL,001
334,12001002207,2021,116954.83333333331,12,FL,001
335,12001002207,2022,119385.16666666669,12,FL,001
336,12001002208,2016,121815.5,12,FL,001
337,12001002208,2017,108854.0,12,FL,001
338,12001002208,2018,102434.5,12,FL,001
339,12001002208,2019,111656.5,12,FL,001
340,12001002208,2020,105247.5,12,FL,001
341,12001002208,2021,87755.66666666667,12,FL,001
342,12001002208,2022,70263.83333333334,12,FL,001
343,12001002209,2016,52772.0,12,FL,001
344,12001002209,2017,52348.0,12,FL,001
345,12001002209,2018,77757.0,12,FL,001
346,12001002209,2019,80625.0,12,FL,001
347,12001002209,2020,125833.0,12,FL,001
348,12001002209,2021,103740.66666666669,12,FL,001
349,12001002209,2022,81648.33333333334,12,FL,001
350,12001002210,2016,59556.0,12,FL,001
351,12001002210,2017,64688.0,12,FL,001
352,12001002210,2018,69500.0,12,FL,001
353,12001002210,2019,68469.0,12,FL,001
354,12001002210,2020,57125.0,12,FL,001
355,12001002210,2021,48291.66666666666,12,FL,001
356,12001002210,2022,39458.33333333333,12,FL,001
357,12001002217,2016,30625.0,12,FL,001
358,12001002217,2017,29872.0,12,FL,001
359,12001002217,2018,29444.0,12,FL,001
360,12001002217,2019,32337.0,12,FL,001
361,12001002217,2020,40319.0,12,FL,001
362,12001002217,2021,35539.666666666664,12,FL,001
363,12001002217,2022,30760.333333333336,12,FL,001
364,12001002218,2016,25981.0,12,FL,001
365,12001002218,2017,31500.0,12,FL,001
366,12001002218,2018,32164.5,12,FL,001
367,12001002218,2019,33716.0,12,FL,001
368,12001002218,2020,36414.0,12,FL,001
369,12001002218,2021,37192.66666666666,12,FL,001
370,12001002218,2022,37971.333333333336,12,FL,001
371,12001002219,2016,38750.0,12,FL,001
372,12001002219,2017,40565.0,12,FL,001
373,12001002219,2018,41671.0,12,FL,001
374,12001002219,2019,38750.0,12,FL,001
375,12001002219,2020,44272.0,12,FL,001
376,12001002219,2021,44991.0,12,FL,001
377,12001002219,2022,45710.0,12,FL,001
378,12001002220,2016,46429.0,12,FL,001
379,12001002220,2017,42765.0,12,FL,001
380,12001002220,2018,46042.0,12,FL,001
381,12001002220,2019,49688.0,12,FL,001
382,12001002220,2020,58859.0,12,FL,001
383,12001002220,2021,58784.66666666666,12,FL,001
384,12001002220,2022,58710.333333333336,12,FL,001
385,12001110800,2016,58636.0,12,FL,001
386,12001110800,2017,60455.0,12,FL,001
387,12001110800,2018,64583.0,12,FL,001
388,12001110800,2019,61875.0,12,FL,001
389,12001110800,2020,76576.0,12,FL,001
390,12001110800,2021,72358.0,12,FL,001
391,12001110800,2022,68140.0,12,FL,001
392,12003040101,2016,63922.0,12,FL,003
393,12003040101,2017,64651.5,12,FL,003
394,12003040101,2018,70197.0,12,FL,003
395,12003040101,2019,62885.0,12,FL,003
396,12003040101,2020,55431.0,12,FL,003
397,12003040101,2021,50981.0,12,FL,003
398,12003040101,2022,46531.0,12,FL,003
399,12003040102,2016,42081.0,12,FL,003
400,12003040102,2017,59146.0,12,FL,003
401,12003040102,2018,64843.5,12,FL,003
402,12003040102,2019,68867.0,12,FL,003
403,12003040102,2020,57896.5,12,FL,003
404,12003040102,2021,54046.0,12,FL,003
405,12003040102,2022,50195.5,12,FL,003
406,12003040201,2016,46345.0,12,FL,003
407,12003040201,2017,62648.0,12,FL,003
408,12003040201,2018,44614.0,12,FL,003
409,12003040201,2019,66510.0,12,FL,003
410,12003040201,2020,60596.0,12,FL,003
411,12003040201,2021,61353.66666666666,12,FL,003
412,12003040201,2022,62111.333333333336,12,FL,003
413,12003040202,2016,62869.0,12,FL,003
414,12003040202,2017,49538.0,12,FL,003
415,12003040202,2018,58502.0,12,FL,003
416,12003040202,2019,54830.0,12,FL,003
417,12003040202,2020,61019.5,12,FL,003
418,12003040202,2021,59338.333333333336,12,FL,003
419,12003040202,2022,57657.16666666666,12,FL,003
420,12005000201,2016,55976.0,12,FL,005
421,12005000201,2017,58305.0,12,FL,005
422,12005000201,2018,56062.5,12,FL,005
423,12005000201,2019,66781.5,12,FL,005
424,12005000201,2020,74663.5,12,FL,005
425,12005000201,2021,67331.16666666667,12,FL,005
426,12005000201,2022,59998.833333333336,12,FL,005
427,12005000202,2016,52666.5,12,FL,005
428,12005000202,2017,54781.0,12,FL,005
429,12005000202,2018,57702.0,12,FL,005
430,12005000202,2019,63938.0,12,FL,005
431,12005000202,2020,55289.0,12,FL,005
432,12005000202,2021,46640.0,12,FL,005
433,12005000202,2022,37991.0,12,FL,005
434,12005000300,2016,29342.0,12,FL,005
435,12005000300,2017,31414.0,12,FL,005
436,12005000300,2018,47321.0,12,FL,005
437,12005000300,2019,49495.0,12,FL,005
438,12005000300,2020,49032.875,12,FL,005
439,12005000300,2021,48570.75,12,FL,005
440,12005000300,2022,48108.625,12,FL,005
441,12005000400,2016,47646.5,12,FL,005
442,12005000400,2017,49732.0,12,FL,005
443,12005000400,2018,52367.5,12,FL,005
444,12005000400,2019,59668.5,12,FL,005
445,12005000400,2020,61373.375,12,FL,005
446,12005000400,2021,63078.25,12,FL,005
447,12005000400,2022,64783.125,12,FL,005
448,12005000500,2016,66488.0,12,FL,005
449,12005000500,2017,65585.0,12,FL,005
450,12005000500,2018,57729.5,12,FL,005
451,12005000500,2019,58328.5,12,FL,005
452,12005000500,2020,59585.0,12,FL,005
453,12005000500,2021,57908.0,12,FL,005
454,12005000500,2022,56231.0,12,FL,005
455,12005000600,2016,54554.0,12,FL,005
456,12005000600,2017,58333.0,12,FL,005
457,12005000600,2018,65804.0,12,FL,005
458,12005000600,2019,68100.0,12,FL,005
459,12005000600,2020,59911.0,12,FL,005
460,12005000600,2021,58153.66666666666,12,FL,005
461,12005000600,2022,56396.333333333336,12,FL,005
462,12005000700,2016,54639.0,12,FL,005
463,12005000700,2017,62356.0,12,FL,005
464,12005000700,2018,64875.0,12,FL,005
465,12005000700,2019,64132.0,12,FL,005
466,12005000700,2020,66116.0,12,FL,005
467,12005000700,2021,59297.333333333336,12,FL,005
468,12005000700,2022,52478.66666666666,12,FL,005
469,12005000803,2016,45660.0,12,FL,005
470,12005000803,2017,39122.0,12,FL,005
471,12005000803,2018,38573.5,12,FL,005
472,12005000803,2019,37623.5,12,FL,005
473,12005000803,2020,39069.0,12,FL,005
474,12005000803,2021,45531.333333333336,12,FL,005
475,12005000803,2022,51993.66666666666,12,FL,005
476,12005000804,2016,58456.0,12,FL,005
477,12005000804,2017,61383.0,12,FL,005
478,12005000804,2018,61157.0,12,FL,005
479,12005000804,2019,62645.0,12,FL,005
480,12005000804,2020,68125.0,12,FL,005
481,12005000804,2021,61530.833333333336,12,FL,005
482,12005000804,2022,54936.66666666666,12,FL,005
483,12005000805,2016,48342.5,12,FL,005
484,12005000805,2017,58116.0,12,FL,005
485,12005000805,2018,62352.5,12,FL,005
486,12005000805,2019,57626.5,12,FL,005
487,12005000805,2020,62682.5,12,FL,005
488,12005000805,2021,58544.333333333336,12,FL,005
489,12005000805,2022,54406.16666666666,12,FL,005
490,12005000806,2016,50268.0,12,FL,005
491,12005000806,2017,50884.0,12,FL,005
492,12005000806,2018,40000.0,12,FL,005
493,12005000806,2019,52361.0,12,FL,005
494,12005000806,2020,46010.0,12,FL,005
495,12005000806,2021,45872.333333333336,12,FL,005
496,12005000806,2022,45734.66666666666,12,FL,005
497,12005000900,2016,45597.0,12,FL,005
498,12005000900,2017,52546.0,12,FL,005
499,12005000900,2018,51552.0,12,FL,005
500,12005000900,2019,51979.0,12,FL,005
501,12005000900,2020,56341.0,12,FL,005
502,12005000900,2021,46133.0,12,FL,005
503,12005000900,2022,35925.0,12,FL,005
504,12005001000,2016,25717.0,12,FL,005
505,12005001000,2017,35710.0,12,FL,005
506,12005001000,2018,29896.0,12,FL,005
507,12005001000,2019,30710.5,12,FL,005
508,12005001000,2020,38851.0,12,FL,005
509,12005001000,2021,38384.66666666666,12,FL,005
