lat,lon,zipcode
45.49,-122.81,97005
21.36,-157.93,96860
21.36,-157.9,96859
21.49,-158.09,96857
21.33,-157.92,96853
21.33,-157.92,96853
21.33,-157.92,96853
21.33,-157.92,96853
21.33,-157.92,96853
21.33,-157.92,96853
21.33,-157.92,96853
21.33,-157.92,96853
21.33,-157.92,96853
21.3,-157.86,96850
21.3,-157.86,96850
21.34,-157.87,96835
21.31,-157.86,96827
21.31,-157.86,96827
21.31,-157.86,96827
21.28,-157.83,96826
21.29,-157.84,96826
21.28,-157.83,96826
21.29,-157.84,96826
21.3,-157.82,96826
21.28,-157.84,96826
21.29,-157.84,96826
21.29,-157.84,96826
21.29,-157.84,96826
21.28,-157.84,96826
21.28,-157.83,96826
21.28,-157.71,96825
21.28,-157.71,96825
21.31,-157.81,96822
21.28,-157.75,96821
21.34,-157.92,96818
21.34,-157.92,96818
21.34,-157.93,96818
21.28,-157.78,96816
21.28,-157.79,96816
21.27,-157.82,96815
21.28,-157.81,96815
21.28,-157.81,96815
21.3,-157.84,96814
21.29,-157.85,96814
21.29,-157.85,96814
21.4,-158.01,96797
21.39,-158.03,96797
20.87,-156.5,96793
20.89,-156.49,96793
21.44,-158.18,96792
21.46,-158.02,96789
21.45,-158.01,96789
21.47,-158,96789
21.43,-158,96789
21.39,-157.94,96782
21.39,-157.95,96782
21.4,-157.97,96782
20.84,-156.34,96768
21.97,-159.38,96766
21.98,-159.35,96766
21.97,-159.38,96766
20.88,-156.68,96761
20.88,-156.68,96761
20.89,-156.68,96761
20.92,-156.7,96761
21.88,-159.46,96756
20.75,-156.45,96753
20.75,-156.45,96753
20.73,-156.45,96753
20.69,-156.44,96753
22.06,-159.32,96746
21.4,-157.8,96744
21.42,-157.81,96744
21.42,-157.8,96744
20.02,-155.67,96743
19.65,-155.99,96740
19.65,-155.99,96740
19.64,-155.99,96740
19.65,-156,96740
19.91,-155.88,96738
21.39,-157.74,96734
21.39,-157.74,96734
20.89,-156.47,96732
20.88,-156.45,96732
20.89,-156.45,96732
20.89,-156.47,96732
20.87,-156.46,96732
20.89,-156.44,96732
19.7,-155.07,96720
19.7,-155.06,96720
19.72,-155.08,96720
19.7,-155.07,96720
21.33,-158.09,96707
21.33,-158.09,96707
21.34,-158.08,96707
21.33,-158.02,96706
21.33,-158.02,96706
21.38,-157.93,96701
21.37,-157.93,96701
21.38,-157.94,96701
39.33,-120.21,96161
39.28,-120.12,96161
39.33,-120.21,96161
38.91,-120,96150
39.2,-120.23,96146
40.41,-120.64,96130
40.41,-120.63,96130
41.7,-122.65,96097
40.19,-122.24,96080
40.72,-122.93,96052
40.18,-122.22,96035
40.16,-122.23,96035
39.93,-122.2,96021
40.45,-122.29,96007
40.43,-122.29,96007
40.57,-122.35,96002
40.59,-122.35,96002
40.57,-122.35,96002
40.59,-122.35,96002
40.53,-122.38,96002
40.57,-122.42,96001
40.58,-122.39,96001
40.61,-122.37,96001
40.58,-122.38,96001
40.59,-122.39,96001
39.13,-121.64,95991
39.1,-121.62,95991
39.53,-122.21,95988
39.5,-121.57,95968
39.75,-122.2,95963
39.15,-121.59,95961
39.15,-121.63,95961
39.15,-121.64,95961
39.14,-121.64,95961
39.2,-121.06,95945
39.24,-121.03,95945
39.72,-121.79,95928
39.73,-121.8,95928
39.73,-121.8,95928
39.74,-121.84,95926
39.73,-121.84,95926
39.75,-121.85,95926
39.76,-121.84,95926
39.76,-121.82,95926
39.37,-121.69,95917
38.6,-121.36,95864
38.58,-121.38,95864
38.71,-121.37,95843
38.69,-121.38,95843
38.71,-121.33,95843
38.69,-121.34,95842
38.69,-121.34,95842
38.68,-121.33,95842
38.66,-121.33,95841
38.66,-121.35,95841
38.65,-121.35,95841
38.64,-121.46,95838
38.69,-121.59,95837
38.69,-121.59,95837
38.66,-121.52,95835
38.64,-121.51,95834
38.64,-121.53,95834
38.64,-121.5,95833
38.61,-121.52,95833
38.61,-121.5,95833
38.64,-121.5,95833
38.43,-121.48,95832
38.5,-121.52,95831
38.48,-121.5,95831
38.48,-121.52,95831
38.45,-121.37,95828
38.48,-121.41,95828
38.45,-121.37,95828
38.46,-121.4,95828
38.56,-121.33,95827
38.55,-121.39,95826
38.54,-121.41,95826
38.6,-121.39,95825
38.59,-121.39,95825
38.6,-121.42,95825
38.6,-121.4,95825
38.6,-121.4,95825
38.6,-121.43,95825
38.6,-121.43,95825
38.5,-121.43,95824
38.46,-121.42,95823
38.47,-121.43,95823
38.64,-121.38,95821
38.61,-121.38,95821
38.62,-121.4,95821
38.56,-121.42,95819
38.57,-121.41,95819
38.55,-121.43,95819
38.57,-121.43,95819
38.56,-121.42,95819
38.55,-121.43,95819
38.55,-121.43,95819
38.56,-121.5,95818
38.53,-121.49,95818
38.56,-121.49,95818
38.55,-121.54,95818
38.55,-121.54,95818
38.57,-121.47,95816
38.57,-121.47,95816
38.57,-121.46,95816
38.57,-121.46,95816
38.56,-121.46,95816
38.57,-121.47,95816
38.6,-121.45,95815
38.57,-121.49,95814
38.58,-121.49,95814
38.58,-121.49,95814
38.57,-121.49,95814
38.58,-121.49,95814
38.58,-121.48,95814
38.58,-121.49,95814
38.58,-121.5,95814
38.68,-121.75,95776
38.67,-121.73,95776
38.67,-121.72,95776
38.87,-121.3,95765
38.87,-121.3,95765
38.81,-121.26,95765
38.81,-121.28,95765
38.8,-121.29,95765
38.79,-121.27,95765
38.8,-121.27,95765
38.79,-121.29,95765
38.79,-121.29,95765
38.65,-121.06,95762
38.65,-121.07,95762
38.71,-121.08,95762
38.71,-121.08,95762
38.42,-121.45,95758
38.43,-121.42,95758
38.41,-121.39,95758
38.41,-121.45,95758
38.42,-121.37,95758
38.42,-121.45,95758
38.42,-121.41,95758
38.39,-121.42,95757
38.79,-121.33,95747
38.77,-121.33,95747
38.74,-121.17,95746
38.76,-120.58,95726
39.1,-120.95,95713
38.68,-121.8,95695
38.36,-121.96,95687
38.37,-121.95,95687
38.35,-121.99,95687
38.37,-121.96,95687
38.36,-121.96,95687
38.35,-121.95,95687
38.38,-121.93,95687
38.34,-122,95687
38.35,-121.98,95687
38.66,-120.97,95682
38.66,-120.97,95682
38.77,-121.31,95678
38.77,-121.27,95678
38.78,-121.27,95678
38.76,-121.29,95678
38.77,-121.27,95678
38.75,-121.31,95678
38.73,-121.29,95678
38.77,-121.27,95678
38.77,-121.26,95678
38.78,-121.29,95678
38.79,-121.22,95677
38.8,-121.21,95677
38.79,-121.21,95677
38.8,-121.2,95677
38.7,-121,95672
38.59,-121.29,95670
38.61,-121.27,95670
38.58,-121.28,95670
38.59,-121.31,95670
38.59,-121.29,95670
38.61,-121.27,95670
38.59,-121.28,95670
38.59,-121.27,95670
38.71,-120.84,95667
38.71,-120.84,95667
38.73,-120.79,95667
38.67,-121.22,95662
38.7,-121.19,95662
38.68,-121.2,95662
38.74,-121.22,95661
38.76,-121.25,95661
38.74,-121.27,95661
38.74,-121.23,95661
38.73,-121.27,95661
38.73,-121.27,95661
38.74,-121.23,95661
38.74,-121.25,95661
38.75,-121.25,95661
38.66,-121.38,95660
38.66,-121.36,95660
38.82,-121.19,95650
38.88,-121.3,95648
38.88,-121.29,95648
38.37,-120.8,95642
38.37,-120.8,95642
38.65,-121.11,95630
38.67,-121.16,95630
38.65,-121.12,95630
38.69,-121.12,95630
38.65,-121.16,95630
38.65,-121.12,95630
38.67,-121.16,95630
38.66,-121.18,95630
38.65,-121.17,95630
38.67,-121.15,95630
38.66,-121.23,95628
38.66,-121.27,95628
38.63,-121.26,95628
38.63,-121.22,95628
38.41,-121.35,95624
38.69,-121.29,95621
38.66,-121.31,95621
38.66,-121.31,95621
38.46,-121.84,95620
38.46,-121.84,95620
38.56,-121.7,95618
38.55,-121.7,95618
38.54,-121.72,95618
38.56,-121.77,95616
38.54,-121.76,95616
38.54,-121.74,95616
38.56,-121.77,95616
38.55,-121.76,95616
38.54,-121.75,95616
38.67,-121.27,95610
38.68,-121.27,95610
38.67,-121.27,95610
38.64,-121.33,95608
38.63,-121.33,95608
38.64,-121.33,95608
38.57,-121.58,95605
38.59,-121.55,95605
38.92,-121.06,95603
38.9,-121.07,95603
38.94,-121.1,95603
38.94,-121.09,95603
38.94,-121.1,95603
38.92,-121.06,95603
38.94,-121.09,95603
39.04,-121.09,95602
40.58,-124.15,95540
41.76,-124.2,95531
40.94,-124.1,95519
40.8,-124.17,95501
40.8,-124.15,95501
40.81,-124.14,95501
40.78,-124.14,95501
38.55,-122.82,95492
38.55,-122.81,95492
38.55,-122.81,95492
38.53,-122.79,95492
39.4,-123.35,95490
39.15,-123.2,95482
39.13,-123.2,95482
39.14,-123.21,95482
38.29,-122.47,95476
38.3,-122.48,95476
38.39,-122.82,95472
38.4,-122.83,95472
39.05,-122.93,95453
38.61,-122.87,95448
38.61,-122.87,95448
38.5,-123,95446
38.47,-122.75,95439
38.46,-122.72,95439
38.46,-122.73,95439
38.46,-122.72,95439
38.78,-123.01,95425
39.43,-123.81,95420
38.41,-122.74,95407
38.42,-122.71,95405
38.46,-122.67,95405
38.43,-122.69,95405
38.47,-122.65,95405
38.43,-122.67,95405
38.44,-122.72,95405
38.44,-122.71,95405
38.45,-122.69,95405
38.41,-122.71,95405
38.42,-122.71,95405
38.44,-122.72,95405
38.5,-122.75,95403
38.48,-122.74,95403
38.51,-122.78,95403
38.45,-122.77,95401
38.45,-122.75,95401
38.44,-122.76,95401
38.43,-122.74,95401
37.36,-120.59,95388
37.52,-120.88,95382
37.5,-120.83,95382
37.52,-120.85,95382
37.52,-120.88,95382
37.52,-120.88,95382
37.48,-120.85,95380
37.49,-120.87,95380
37.74,-121.45,95376
37.76,-121.47,95376
37.76,-121.46,95376
37.74,-121.45,95376
37.76,-121.43,95376
37.71,-121.43,95376
37.97,-120.37,95370
37.97,-120.34,95370
37.97,-120.37,95370
37.7,-121.07,95368
37.69,-121.06,95368
37.77,-120.85,95367
37.73,-120.96,95367
37.71,-120.96,95367
37.72,-120.94,95367
37.75,-121.14,95366
37.47,-121.17,95363
37.77,-120.84,95361
37.7,-121.05,95356
37.69,-121.05,95356
37.69,-121.05,95356
37.65,-120.96,95355
37.64,-120.92,95355
37.67,-120.96,95355
37.61,-120.94,95354
37.61,-120.97,95354
37.59,-120.99,95351
37.65,-121.02,95350
37.69,-120.99,95350
37.67,-121.03,95350
37.66,-121,95350
37.69,-121,95350
37.67,-121,95350
37.69,-120.99,95350
37.65,-120.99,95350
37.68,-120.98,95350
37.67,-120.99,95350
37.32,-120.48,95343
37.3,-120.48,95343
37.29,-120.45,95343
37.32,-120.49,95343
37.33,-120.46,95340
37.8,-121.19,95336
37.8,-121.19,95336
37.8,-121.2,95336
37.82,-121.29,95330
37.81,-121.3,95330
37.79,-121.25,95330
37.83,-121.24,95330
37.8,-121.24,95330
37.1,-121.02,95322
37.8,-121,95320
37.39,-120.74,95315
37.34,-120.62,95301
37.34,-120.59,95301
38.12,-121.31,95258
38.14,-121.29,95258
38.12,-121.31,95258
38.12,-121.3,95258
38.12,-121.26,95258
38.19,-120.82,95252
38.08,-120.56,95222
38.01,-121.35,95219
38.1,-121.27,95212
38.04,-121.26,95212
38,-121.29,95210
38.02,-121.3,95210
38.02,-121.32,95210
38.05,-121.37,95209
38.05,-121.37,95209
38,-121.32,95207
38.01,-121.32,95207
38.01,-121.32,95207
37.99,-121.31,95207
37.96,-121.27,95205
37.91,-121.22,95205
37.99,-121.24,95205
37.96,-121.34,95204
37.98,-121.35,95204
37.97,-121.3,95202
37.95,-121.29,95202
37.27,-121.86,95136
37.27,-121.83,95136
37.43,-121.92,95134
37.42,-121.92,95134
37.43,-121.91,95134
37.45,-121.92,95134
37.4,-121.93,95134
37.41,-121.94,95134
37.42,-121.96,95134
37.4,-121.92,95134
37.37,-121.87,95133
37.39,-121.86,95133
37.37,-121.84,95133
37.37,-121.84,95133
37.41,-121.9,95131
37.37,-121.92,95131
37.37,-121.92,95131
37.37,-121.92,95131
37.36,-121.92,95131
37.36,-121.92,95131
37.37,-121.93,95131
37.29,-121.98,95130
37.29,-121.97,95130
37.28,-122,95130
37.32,-122.01,95129
37.32,-122.02,95129
37.31,-122.01,95129
37.32,-121.99,95129
37.29,-121.99,95129
37.31,-122.03,95129
37.29,-121.99,95129
37.28,-122.03,95129
37.28,-122.03,95129
37.3,-121.91,95128
37.37,-121.83,95127
37.36,-121.82,95127
37.32,-121.91,95126
37.33,-121.92,95126
37.33,-121.91,95126
37.29,-121.91,95125
37.29,-121.88,95125
37.3,-121.86,95125
37.3,-121.9,95125
37.27,-121.89,95125
37.31,-121.86,95125
37.29,-121.91,95125
37.24,-121.91,95124
37.24,-121.93,95124
37.25,-121.91,95124
37.26,-121.92,95124
37.22,-121.86,95123
37.22,-121.86,95123
37.25,-121.8,95123
37.25,-121.8,95123
37.25,-121.8,95123
37.24,-121.83,95123
37.32,-121.83,95122
37.33,-121.81,95122
37.33,-121.81,95122
37.33,-121.81,95122
37.29,-121.78,95121
37.3,-121.77,95121
37.31,-121.79,95121
37.31,-121.81,95121
37.31,-121.81,95121
37.3,-121.82,95121
37.23,-121.78,95119
37.23,-121.78,95119
37.25,-121.89,95118
37.25,-121.86,95118
37.25,-121.86,95118
37.25,-121.87,95118
37.25,-121.86,95118
37.26,-121.87,95118
37.25,-121.86,95118
37.25,-121.88,95118
37.26,-121.87,95118
37.31,-121.98,95117
37.32,-121.97,95117
37.31,-121.95,95117
37.32,-121.95,95117
37.3,-121.95,95117
37.34,-121.84,95116
37.34,-121.84,95116
37.33,-121.89,95113
37.33,-121.89,95113
37.32,-121.87,95113
37.34,-121.88,95112
37.29,-121.85,95111
37.34,-121.89,95110
37.34,-121.9,95110
37.34,-121.89,95110
37.34,-121.91,95110
37.35,-121.92,95110
37.38,-121.89,95101
37.26,-122.03,95070
37.04,-122.03,95066
37.06,-122.01,95066
37.05,-122.03,95066
36.97,-122.03,95064
36.96,-122.05,95064
36.98,-121.97,95062
36.98,-121.97,95062
36.97,-121.97,95062
36.96,-121.99,95062
37.39,-121.93,95054
37.39,-121.95,95054
37.39,-121.96,95054
37.39,-121.98,95054
37.35,-122,95051
37.34,-121.99,95051
37.34,-121.97,95051
37.35,-121.97,95051
37.34,-121.94,95050
37.35,-121.94,95050
37.35,-121.94,95050
37.35,-121.96,95050
37.33,-121.94,95050
37.33,-121.95,95050
37.33,-121.97,95050
37.34,-121.93,95050
37.11,-121.64,95046
37.12,-121.63,95046
36.84,-121.39,95045
36.84,-121.39,95045
36.84,-121.39,95045
37.13,-121.64,95037
37.13,-121.64,95037
37.16,-121.65,95037
37.14,-121.66,95037
37.16,-121.65,95037
37.44,-121.89,95035
37.42,-121.88,95035
37.43,-121.9,95035
37.42,-121.9,95035
37.43,-121.9,95035
37.41,-121.87,95035
37.24,-121.96,95032
37.25,-121.95,95032
37.23,-121.98,95030
37.23,-121.98,95030
37.01,-121.59,95020
37.02,-121.56,95020
37.01,-121.59,95020
37.01,-121.55,95020
37,-121.55,95020
37,-121.55,95020
36.94,-121.78,95019
36.94,-121.78,95019
36.92,-121.77,95019
36.92,-121.77,95019
36.98,-121.91,95010
36.99,-121.96,95010
36.99,-121.96,95010
37.29,-121.95,95008
37.27,-121.95,95008
37.29,-121.94,95008
37.28,-121.95,95008
37.29,-121.93,95008
37.29,-121.93,95008
37.28,-121.92,95008
36.98,-121.9,95003
37.95,-122.52,94974
37.97,-122.53,94974
37.97,-122.53,94974
37.87,-122.51,94965
37.98,-122.56,94960
38.24,-122.63,94954
38.24,-122.64,94954
38.23,-122.64,94954
38.23,-122.6,94954
38.25,-122.63,94954
38.27,-122.64,94951
38.09,-122.55,94949
38.06,-122.53,94949
38.09,-122.56,94949
38.12,-122.6,94947
38.11,-122.57,94945
38.1,-122.57,94945
37.89,-122.53,94941
37.88,-122.53,94941
37.93,-122.52,94939
37.93,-122.52,94939
38.28,-122.68,94931
38.28,-122.67,94931
38.33,-122.7,94928
38.35,-122.71,94928
38.35,-122.72,94928
38.35,-122.72,94928
38.36,-122.72,94928
38.33,-122.68,94928
38.36,-122.69,94928
38.35,-122.71,94928
37.93,-122.51,94925
37.93,-122.51,94925
37.9,-122.52,94925
37.9,-122.52,94925
37.9,-122.52,94925
37.86,-122.48,94920
38.01,-122.55,94903
38.01,-122.55,94903
37.95,-122.51,94901
37.95,-122.49,94901
37.97,-122.52,94901
37.97,-122.52,94901
37.98,-122.3,94806
37.99,-122.31,94806
37.99,-122.33,94806
37.96,-122.33,94806
37.97,-122.34,94806
37.93,-122.32,94805
37.95,-122.33,94805
37.92,-122.32,94804
37.93,-122.33,94804
37.93,-122.38,94801
37.88,-122.27,94709
37.89,-122.28,94707
37.88,-122.31,94706
37.9,-122.3,94706
37.85,-122.25,94705
37.87,-122.27,94704
37.86,-122.26,94704
37.87,-122.27,94704
37.85,-122.29,94703
37.72,-122.21,94621
37.72,-122.21,94621
37.72,-122.21,94621
37.74,-122.2,94621
37.71,-122.21,94621
37.73,-122.19,94621
37.73,-122.14,94617
37.79,-122.28,94615
37.8,-122.28,94615
37.8,-122.27,94612
37.8,-122.27,94612
37.81,-122.27,94612
37.81,-122.27,94612
37.83,-122.21,94611
37.81,-122.24,94610
37.82,-122.26,94609
37.83,-122.25,94609
37.83,-122.25,94609
37.83,-122.25,94609
37.83,-122.28,94608
37.83,-122.28,94608
37.84,-122.3,94608
37.83,-122.29,94608
37.76,-122.24,94606
37.77,-122.23,94606
37.79,-122.25,94606
37.77,-122.23,94606
37.8,-122.22,94602
37.93,-122.07,94597
37.9,-122.06,94597
37.9,-122.06,94597
37.9,-122.06,94597
37.9,-122.06,94597
37.9,-122.06,94597
37.92,-122.09,94597
37.89,-122.06,94597
37.9,-122.06,94597
37.89,-122.06,94597
37.9,-122.06,94597
38.07,-122.17,94591
38.08,-122.19,94591
38.08,-122.21,94591
38.08,-122.23,94590
38.09,-122.23,94590
38.13,-122.22,94589
38.13,-122.22,94589
38.13,-122.23,94589
38.13,-122.26,94589
37.66,-121.9,94588
37.69,-121.93,94588
37.66,-121.9,94588
37.57,-122.03,94587
37.59,-122.02,94587
37.59,-122.02,94587
37.61,-122.02,94587
37.78,-121.97,94583
37.77,-121.98,94583
37.78,-121.97,94583
37.77,-121.98,94583
37.76,-121.96,94582
37.76,-121.95,94582
37.77,-121.92,94582
37.76,-121.96,94582
37.67,-122.12,94580
37.67,-122.12,94580
37.69,-122.13,94580
37.69,-122.14,94579
37.7,-122.13,94578
37.71,-122.14,94577
37.72,-122.15,94577
37.71,-122.16,94577
37.86,-122.12,94575
37.84,-122.13,94575
38.02,-122.26,94572
37.7,-121.93,94568
37.71,-121.85,94568
37.7,-121.88,94568
37.71,-121.89,94568
37.71,-121.87,94568
37.71,-121.93,94568
37.71,-121.93,94568
37.7,-121.87,94568
37.7,-121.85,94568
37.7,-121.91,94568
37.69,-121.9,94568
37.7,-121.93,94568
37.73,-121.93,94568
37.65,-121.8,94566
37.7,-121.82,94566
37.68,-121.87,94566
37.67,-121.86,94566
37.66,-121.88,94566
37.68,-121.87,94566
38.01,-121.89,94565
38,-121.87,94565
38.01,-121.87,94565
38.02,-121.94,94565
37.99,-122.3,94564
38,-122.29,94564
37.88,-122.18,94563
37.88,-122.19,94563
37.93,-121.69,94561
38,-121.73,94561
37.53,-122.04,94560
38.28,-122.27,94559
38.32,-122.31,94559
38.31,-122.3,94559
38.3,-122.29,94559
38.32,-122.31,94559
38.32,-122.3,94559
38.32,-122.29,94559
38.28,-122.28,94559
38.32,-122.3,94559
37.55,-122.05,94555
37.55,-122.05,94555
37.59,-122.07,94555
37.99,-122.11,94553
37.99,-122.12,94553
38.02,-122.14,94553
37.7,-121.72,94550
37.7,-121.74,94550
37.72,-121.72,94550
37.7,-121.75,94550
37.68,-121.78,94550
37.69,-121.77,94550
37.7,-121.74,94550
37.68,-121.78,94550
37.89,-122.12,94549
37.89,-122.12,94549
37.9,-122.1,94549
38.01,-122.27,94547
37.69,-122.09,94546
37.7,-122.07,94546
37.7,-122.08,94546
37.69,-122.06,94546
37.63,-122.11,94545
37.65,-122.11,94545
37.6,-122.07,94545
37.61,-122.06,94544
37.61,-122.06,94544
37.62,-122.07,94544
37.67,-122.09,94541
37.66,-122.06,94541
37.65,-122.09,94541
37.68,-122.08,94541
37.68,-122.08,94541
37.53,-121.92,94539
37.5,-121.98,94538
37.49,-121.93,94538
37.49,-121.93,94538
37.53,-121.96,94538
37.53,-121.96,94538
37.5,-121.97,94538
37.51,-121.95,94538
37.52,-121.99,94538
37.56,-121.95,94536
37.53,-122,94536
37.55,-121.99,94536
37.55,-121.97,94536
37.53,-122,94536
37.55,-121.99,94536
37.53,-122,94536
38.27,-121.95,94535
38.22,-122.13,94534
38.25,-122.07,94534
38.21,-122.14,94534
38.26,-122.05,94533
38.29,-122.03,94533
38.26,-122.03,94533
38.26,-122.05,94533
38.27,-122.05,94533
38.25,-122.04,94533
38.25,-122.02,94533
37.97,-121.78,94531
37.96,-121.74,94531
37.96,-121.74,94531
37.94,-121.74,94531
37.92,-121.72,94531
38.01,-121.75,94531
37.82,-122,94526
37.82,-122,94526
37.81,-121.99,94526
38.05,-122.16,94525
37.97,-122.06,94523
37.97,-122.06,94523
37.96,-122.09,94523
37.96,-122.09,94523
37.97,-122.06,94523
37.98,-122.07,94523
37.94,-122.06,94523
37.95,-122.06,94523
37.95,-122.06,94523
37.98,-122.07,94523
37.93,-122.05,94523
37.93,-122.06,94523
37.93,-122.05,94523
37.95,-121.95,94521
37.96,-121.99,94521
37.95,-121.96,94521
37.98,-122.03,94520
37.98,-122.03,94520
37.99,-122.03,94520
37.98,-122.06,94520
37.97,-121.99,94519
37.98,-121.99,94519
37.94,-122.02,94518
37.97,-122.04,94518
37.93,-122.02,94518
37.93,-122.04,94518
37.93,-122.02,94518
38.05,-122.15,94510
37.98,-121.8,94509
37.99,-121.78,94509
38,-121.81,94509
38,-121.84,94509
37.85,-122.03,94507
37.85,-122.03,94507
37.8,-121.92,94506
37.8,-121.92,94506
37.8,-121.92,94506
37.89,-121.62,94505
38.17,-122.25,94503
38.18,-122.25,94503
37.78,-122.28,94501
37.76,-122.25,94501
37.78,-122.28,94501
37.76,-122.25,94501
37.55,-122.26,94404
37.56,-122.27,94404
37.56,-122.28,94404
37.56,-122.28,94404
37.56,-122.28,94404
37.52,-122.28,94403
37.52,-122.28,94403
37.53,-122.29,94403
37.54,-122.3,94403
37.54,-122.29,94403
37.55,-122.31,94403
37.54,-122.3,94403
37.53,-122.29,94403
37.53,-122.33,94402
37.52,-122.34,94402
37.58,-122.33,94401
37.56,-122.32,94401
37.4,-122.11,94306
37.4,-122.11,94306
37.42,-122.1,94306
37.41,-122.13,94306
37.42,-122.12,94306
37.42,-122.13,94306
37.42,-122.2,94305
37.42,-122.2,94305
37.42,-122.17,94305
37.45,-122.13,94301
37.43,-122.15,94301
37.43,-122.13,94301
37.43,-122.14,94301
37.46,-122.14,94301
37.74,-122.39,94188
37.77,-122.39,94158
37.77,-122.39,94158
37.76,-122.46,94143
37.76,-122.41,94141
37.81,-122.42,94133
37.81,-122.42,94133
37.8,-122.42,94133
37.81,-122.42,94133
37.7,-122.48,94132
37.7,-122.48,94132
37.73,-122.48,94132
37.73,-122.48,94132
37.74,-122.44,94131
37.79,-122.45,94129
37.8,-122.45,94129
37.6,-122.37,94128
37.6,-122.39,94128
37.59,-122.37,94128
37.6,-122.39,94128
37.6,-122.39,94128
37.62,-122.39,94128
37.62,-122.38,94128
37.62,-122.39,94128
37.62,-122.4,94128
37.74,-122.47,94127
37.73,-122.46,94127
37.74,-122.45,94127
37.8,-122.43,94123
37.79,-122.44,94123
37.8,-122.43,94123
37.8,-122.44,94123
37.75,-122.49,94122
37.76,-122.47,94122
37.76,-122.48,94122
37.78,-122.48,94121
37.78,-122.45,94118
