Latitude,Longitude,Zipcode
21.33889632,-157.930563,96818
21.3563163,-157.9306073,96818
21.33923239,-157.934409,96818
21.34689563,-157.9140858,96818
21.31835282,-157.8549044,96817
21.33815177,-157.8622802,96817
21.33025158,-157.8673932,96817
21.32859092,-157.8550057,96817
21.32526196,-157.860472,96817
21.32793954,-157.8448713,96817
21.26377952,-157.7945418,96816
21.28086924,-157.7985063,96816
21.29199158,-157.8086134,96816
21.28516808,-157.8056243,96816
21.26124544,-157.8158234,96815
21.30168262,-157.8369784,96814
21.30037285,-157.8440263,96814
21.3036273,-157.8575842,96813
21.31597753,-157.8520134,96813
21.31928151,-157.8542504,96813
21.30915622,-157.85621,96813
21.38258296,-158.0077646,96797
21.41356469,-157.9993236,96797
20.89373809,-156.4948381,96793
21.41681703,-158.176492,96792
21.43797123,-158.1852701,96792
21.43538079,-158.184454,96792
21.56865815,-158.1208922,96791
20.76568183,-156.3271015,96790
21.45738362,-158.0145967,96789
21.44040878,-158.0093187,96789
21.47634977,-158.0183849,96789
21.50196698,-158.0104624,96786
21.497639,-158.0231004,96786
21.4050039,-157.963823,96782
21.41543545,-157.9622727,96782
20.90348546,-156.3717306,96779
20.82217301,-156.3403027,96768
20.82707487,-156.3306976,96768
20.86885425,-156.3206528,96768
20.84149725,-156.3109904,96768
21.98035362,-159.3660043,96766
20.87549501,-156.6759467,96761
20.98253932,-156.668559,96761
20.89396086,-156.6814816,96761
21.08880816,-157.0220846,96757
22.2096603,-159.4079353,96754
20.71531206,-156.4375317,96753
21.96976742,-159.7145403,96752
19.55752383,-154.9693834,96749
21.08410616,-157.0097673,96748
21.92549491,-159.4919802,96746
22.09113742,-159.3166108,96746
19.67512107,-155.9861943,96745
21.42194897,-157.8060459,96744
21.4065634,-157.7985405,96744
21.40411921,-157.806535,96744
21.4043493,-157.7899313,96744
21.48376638,-157.8470495,96744
21.45750063,-157.8390479,96744
20.0304965,-155.6985686,96743
20.02492416,-155.6717218,96743
20.23664058,-155.8304415,96743
19.63187257,-155.9865713,96740
21.40214427,-157.7410416,96734
21.37942832,-157.7672118,96734
21.37935158,-157.7295816,96734
21.40019692,-157.7385196,96734
21.37520714,-157.7642296,96734
21.38731528,-157.751684,96734
21.39214735,-157.7413423,96734
20.88505117,-156.4649202,96732
20.88761772,-156.484067,96732
19.72228357,-155.0888882,96720
19.70374084,-155.085366,96720
19.71383163,-155.0841735,96720
20.23893899,-155.8352978,96719
20.91550613,-156.3232065,96708
21.33336125,-158.0802242,96707
21.31768899,-158.0724041,96707
21.31656426,-158.006287,96706
21.3378418,-158.0391737,96706
21.34129086,-158.0355115,96706
21.33882893,-158.0370984,96706
21.35432517,-158.0292499,96706
19.49084357,-155.9102688,96704
21.38305364,-157.9369254,96701
21.37639824,-157.9294349,96701
21.3994669,-157.9481185,96701
39.20561678,-120.2047382,96146
39.24371301,-120.0204977,96143
40.28123794,-121.1092475,96137
41.95366504,-121.4723697,96134
40.42094533,-120.6510062,96130
40.35179048,-120.4232114,96128
38.70768484,-121.3506462,96117
41.47392022,-120.7377392,96101
41.71647665,-122.6459682,96097
40.17346401,-122.2293582,96080
40.16322586,-122.2383459,96080
40.15332124,-122.2578587,96080
40.54764882,-122.3569831,96073
41.62153556,-122.8300764,96032
40.27149417,-121.0896115,96020
41.44136767,-120.8721009,96015
40.44598232,-122.3010209,96007
40.59674216,-122.3531409,96003
40.58733214,-122.3396138,96003
40.55181175,-122.3538021,96002
40.54975276,-122.3298341,96002
40.57199695,-122.3467934,96002
40.57686461,-122.4044469,96001
40.49048126,-122.3910807,96001
39.15140713,-121.6368773,95993
39.12240515,-121.6538437,95993
39.12342903,-121.62549,95991
39.23254411,-121.1200139,95975
39.79400172,-121.8938493,95973
39.75386886,-121.6184186,95969
39.50531741,-121.515136,95966
39.3829778,-121.6103344,95965
39.51177707,-121.5600466,95965
39.74751266,-122.1680716,95963
39.24590663,-121.055122,95959
39.37197951,-121.0480328,95959
39.81611049,-121.592274,95954
39.11643375,-121.1018432,95949
39.21449585,-121.0679233,95945
39.22067737,-121.0677459,95945
39.53400082,-122.0067907,95943
39.20471822,-122.0154386,95932
39.72576822,-121.8426087,95928
39.75450994,-121.8050369,95926
39.38773916,-121.402103,95914
39.12920371,-121.5139321,95901
38.56964583,-121.3951638,95864
38.57397432,-121.3812495,95864
38.70388409,-121.3593163,95843
38.66203918,-121.3667113,95842
38.64368543,-121.4373149,95838
38.64848405,-121.5112155,95834
38.64756475,-121.5042675,95834
38.6102511,-121.4991734,95833
38.54701837,-121.5083557,95831
38.52156122,-121.4974555,95831
38.47997534,-121.5167263,95831
38.48456671,-121.5318827,95831
38.45360293,-121.3417389,95829
38.48566134,-121.3576085,95829
38.47315381,-121.3457354,95827
38.56853493,-121.3176395,95827
38.53616482,-121.3573016,95826
38.51869159,-121.4326965,95826
38.54597272,-121.3619381,95826
38.57725284,-121.4093594,95825
38.59686134,-121.3886508,95825
38.51084433,-121.4460683,95824
38.5238213,-121.4752371,95824
38.51863518,-121.4693938,95824
38.51512965,-121.4343077,95824
38.48338808,-121.4454372,95823
38.49965932,-121.43941,95823
38.50636235,-121.4559336,95823
38.540577,-121.5058901,95822
38.61759345,-121.3930292,95821
38.62208299,-121.3683247,95821
38.6103369,-121.4103446,95821
38.63139328,-121.3600088,95821
38.53612678,-121.463958,95820
38.53845701,-121.478217,95820
38.55999087,-121.4309123,95819
38.55933428,-121.4347052,95819
38.49214225,-121.5189535,95818
38.5535885,-121.4355343,95817
38.57311541,-121.473254,95816
38.58362066,-121.4702369,95816
38.59939775,-121.4428643,95815
38.59935032,-121.4429273,95815
38.58661063,-121.4887383,95814
38.57897439,-121.4828005,95811
38.65886161,-121.7855099,95776
38.63490417,-121.0686924,95762
38.63961351,-121.0717239,95762
38.63694057,-121.0704934,95762
38.6577274,-121.0182013,95762
38.63946952,-121.0686526,95762
38.65459927,-121.0682123,95762
38.41116433,-121.4255668,95758
38.77113702,-121.3123614,95747
38.78114628,-121.3336221,95747
38.73779289,-121.1978955,95746
39.31658506,-120.3255349,95724
39.01190992,-120.9944658,95722
38.67424014,-121.7878411,95695
38.67639051,-121.7798585,95695
38.65675574,-121.7938522,95695
38.58143693,-121.5211154,95691
38.33850404,-121.9846502,95687
38.34544465,-121.9549805,95687
38.35840113,-121.9618861,95687
38.74393659,-121.2766293,95678
38.73265161,-121.2998591,95678
38.75825241,-121.292658,95678
38.72334336,-121.3019871,95678
38.73836017,-121.2847934,95678
38.79094024,-121.2673391,95678
38.77564512,-121.2588235,95677
38.795362,-121.2280496,95677
38.60255898,-121.3013205,95670
38.6040453,-121.2986486,95670
38.59226143,-121.2681082,95670
38.48056849,-120.8500247,95669
38.6943261,-120.8619913,95667
38.73637081,-120.8140475,95667
38.6733212,-120.6738715,95667
38.41294616,-120.6787769,95665
38.67103167,-121.2197746,95662
38.69572767,-121.1936702,95662
38.67811675,-121.2391718,95662
38.67462391,-121.2203316,95662
38.74072921,-121.2593869,95661
38.72915544,-121.2275686,95661
38.72015505,-121.2725831,95661
38.83147508,-121.1706085,95650
38.88639685,-121.30503,95648
38.25677746,-121.3042183,95632
38.24705798,-121.3005277,95632
38.67569783,-121.1748976,95630
38.68218653,-121.1554304,95630
38.65269519,-121.1773874,95630
38.67869513,-121.1687734,95630
38.65200928,-121.1646296,95630
38.66611168,-121.1329562,95630
38.65236166,-121.2807005,95628
38.63105985,-121.2874694,95628
38.64290342,-121.2880106,95628
38.65700501,-121.2244712,95628
38.65231861,-121.2745975,95628
38.6778774,-121.2446905,95628
38.35148844,-121.9064785,95625
38.43196466,-121.3971959,95624
38.44112405,-121.371046,95624
38.41140536,-121.3765859,95624
38.44109693,-121.8197926,95620
38.54058834,-121.7219894,95618
38.56380954,-121.7291044,95618
38.55960864,-121.7865483,95616
38.5546757,-121.7422183,95616
38.57079058,-121.7663297,95616
38.55489901,-121.7483352,95616
38.66461807,-121.2919908,95610
38.7037812,-121.2751571,95610
38.66938798,-121.2728602,95610
38.64811826,-121.33484,95608
38.64345734,-121.330877,95608
38.60376905,-121.347043,95608
38.58584527,-121.3529553,95608
38.64707313,-121.3362689,95608
38.60954644,-121.3328939,95608
38.93314071,-121.0994961,95603
38.87192233,-121.0919647,95603
39.02149125,-121.0622572,95602
40.54265808,-124.0775824,95547
40.57635122,-124.1447989,95540
40.58835924,-124.1476429,95540
41.77764291,-124.1999788,95531
41.75882707,-124.2050397,95531
40.82873931,-124.0751803,95524
40.84237668,-124.0620172,95524
40.86832938,-124.0851793,95521
40.87379783,-124.0754912,95521
40.90085082,-124.0799476,95521
40.79491646,-124.171997,95503
40.78379835,-124.1680075,95501
40.78919536,-124.1642757,95501
40.79996331,-124.1513373,95501
38.56317116,-122.8255638,95492
39.40978768,-123.335656,95490
39.13900464,-123.2095191,95482
39.13232145,-123.1627615,95482
38.32139477,-122.5050667,95476
38.26960204,-122.4600981,95476
38.29289109,-122.4644208,95476
38.31667587,-122.4854715,95476
38.42392336,-122.8594255,95472
38.42212704,-122.8472044,95472
38.73949292,-122.6268292,95461
38.75831882,-122.6104514,95461
38.95702306,-122.6478617,95457
39.1206901,-122.9036361,95453
39.0396944,-122.918001,95453
38.62818499,-122.8387882,95448
38.60974964,-122.867303,95448
38.60319955,-122.8639385,95448
39.23545008,-123.2035316,95418
38.48257507,-122.6753916,95409
38.46866708,-122.6455403,95409
38.38735634,-122.7420368,95407
38.37972641,-122.7401823,95407
38.44828125,-122.6880563,95405
38.465827,-122.6813316,95404
38.5021123,-122.740305,95404
38.49169034,-122.7403377,95403
38.49236152,-122.7390466,95403
38.46683525,-122.729344,95403
38.51690871,-122.7875244,95403
38.46875165,-122.7424417,95403
37.39210705,-120.6494184,95388
37.52220733,-120.829739,95382
37.46916097,-120.8236805,95380
37.49843623,-120.8374464,95380
37.96088517,-120.2390256,95379
37.70356758,-121.4270919,95377
37.75119306,-121.4263407,95376
37.7386696,-121.448802,95376
37.74360312,-121.4289299,95376
37.74714534,-121.4409023,95376
37.72935755,-121.4343511,95376
37.98076135,-120.3909804,95370
37.97634332,-120.3451409,95370
37.74370553,-121.1314924,95366
37.46992816,-121.1346411,95363
37.47641814,-121.1377256,95363
37.73480816,-120.8564799,95361
37.68977852,-121.0706511,95358
37.68991209,-121.029457,95356
37.72415361,-121.0783839,95356
37.63837766,-121.0048985,95354
37.63754479,-121.0304438,95351
37.6400907,-121.0318041,95351
37.66767582,-120.9989429,95350
37.6639322,-120.9889193,95350
37.66670102,-121.0217103,95350
37.32651595,-120.4769141,95348
37.29616918,-120.473335,95340
37.29670482,-120.4464294,95340
37.31202096,-120.4434019,95340
37.3329052,-120.4443852,95340
37.48758954,-119.9625428,95338
37.7978188,-121.1782769,95336
37.7936011,-121.2348797,95336
37.80209828,-121.2106279,95336
37.352938,-120.719032,95334
37.96595537,-120.4501709,95327
37.60842387,-120.8704023,95326
37.2552617,-121.0069679,95322
37.51827665,-120.8505441,95316
37.35218649,-120.6088651,95301
37.35650028,-120.6143885,95301
38.13055535,-121.3026891,95258
38.01686506,-121.3015122,95242
38.12325359,-121.3093632,95242
38.15092681,-121.2639932,95242
38.13286982,-121.3059985,95242
38.1184408,-121.2638226,95240
38.11826582,-121.2648011,95240
38.13172832,-121.2763837,95240
38.03958084,-120.533691,95222
38.01333735,-121.2563829,95212
38.00791387,-121.3320481,95207
38.00434296,-121.3047456,95207
37.9887344,-121.3158698,95207
37.92608469,-121.2969274,95206
37.93205095,-121.2882534,95206
37.95983012,-121.2763375,95205
37.98102549,-121.3003958,95204
37.96298841,-121.3003297,95203
37.96571143,-121.29662,95202
37.32702215,-121.7987503,95148
37.26227395,-121.8632301,95136
37.27815578,-121.8703034,95136
37.31584165,-121.7778428,95135
37.39606081,-121.9275084,95134
37.37877624,-121.8504194,95133
37.41758589,-121.8635628,95132
37.39736458,-121.8508115,95132
37.30630581,-121.9859384,95129
37.32167037,-121.9845836,95129
37.30650504,-121.9856773,95129
37.31527573,-121.9932505,95129
37.32420535,-121.9396911,95128
37.37218847,-121.8274636,95127
37.35104236,-121.8228047,95127
37.34855964,-121.8131932,95127
37.32895976,-121.9109308,95126
37.33215455,-121.9431186,95126
37.31611463,-121.9101079,95126
37.28326069,-121.9030254,95125
37.28297024,-121.9010713,95125
37.29154356,-121.8742021,95125
37.23535635,-121.8470134,95125
37.28734049,-121.8748,95125
37.28797709,-121.8750421,95125
37.29354703,-121.9219536,95125
37.26027259,-121.9456199,95124
37.24032039,-121.9267479,95124
37.2719521,-121.935476,95124
37.27942383,-121.9228806,95124
37.24614977,-121.907134,95124
37.23512908,-121.9026039,95124
37.25974026,-121.9287217,95124
37.27080076,-121.9366398,95124
37.2571438,-121.9408638,95124
37.25513959,-121.922097,95124
37.25255511,-121.8344167,95123
37.24447247,-121.8568651,95123
37.2372627,-121.8404775,95123
37.24494427,-121.8129459,95123
37.31482183,-121.8177008,95122
37.33051452,-121.8267199,95122
37.30199714,-121.8064063,95121
37.22849894,-121.8729482,95120
37.21924645,-121.8512396,95120
37.24911698,-121.8972214,95118
37.25650589,-121.8872041,95118
37.24922517,-121.8973641,95118
37.30449423,-121.9602679,95117
37.31270817,-121.973162,95117
37.31268169,-121.9727227,95117
37.31929213,-121.9593457,95117
37.34014505,-121.8831354,95112
37.32839898,-121.8829593,95112
37.27629627,-121.8268707,95111
37.27637308,-121.8267973,95111
37.31813531,-121.8846941,95110
37.00285304,-121.8181772,95076
36.91020487,-121.8376084,95076
37.0287745,-121.7425212,95076
36.93998681,-121.7394988,95076
36.93150638,-121.7755711,95076
36.98287821,-121.7667928,95076
36.91451473,-121.7597941,95076
37.01752283,-121.9620743,95073
37.26777784,-122.0177023,95070
37.27178778,-122.0156394,95070
37.27137505,-122.0317778,95070
37.25595222,-122.0905936,95070
37.06068125,-122.0024057,95066
36.97616097,-122.0286812,95066
36.98562183,-121.9741818,95065
36.98055927,-121.9922494,95062
36.97981677,-122.0051916,95062
36.98342633,-121.9776897,95062
36.98017664,-122.0143705,95062
36.96540778,-122.0348062,95060
37.00672681,-122.0730131,95060
36.98736015,-122.0398338,95060
36.97740467,-122.0284439,95060
36.95542204,-122.0258505,95060
37.38992357,-121.9516563,95054
37.35772856,-121.9942872,95051
37.34844476,-121.9870314,95051
37.34025596,-121.9749936,95051
37.32746131,-121.9800109,95051
37.33969758,-121.9893653,95051
37.32795068,-121.9798854,95051
37.36760988,-121.990822,95051
37.33886766,-121.9773447,95051
37.27563948,-121.8808445,95050
37.32950867,-121.9517986,95050
37.12005595,-121.6615246,95038
37.12096643,-121.6613931,95037
37.12497398,-121.6599723,95037
37.13363557,-121.661693,95037
37.10082548,-121.6461926,95037
37.10376954,-121.6334542,95037
37.42598143,-121.9064819,95035
37.43781982,-121.8758376,95035
37.43099161,-121.8857516,95035
37.43642974,-121.8830994,95035
37.45822694,-121.912194,95035
37.44584865,-121.8929597,95035
37.42800855,-121.8768756,95035
37.42751944,-121.9087602,95035
37.41093985,-121.8938705,95035
37.41094934,-121.8937759,95035
37.42582762,-121.9136472,95035
37.4543892,-121.9112698,95035
37.2274704,-121.9570126,95032
37.25360786,-121.9586642,95032
37.23332289,-121.9188697,95032
37.2235913,-121.9072602,95032
37.22391779,-121.9844187,95030
37.2230569,-121.9812347,95030
37.22333534,-121.9810963,95030
36.83291262,-121.4019436,95023
36.85038202,-121.4099626,95023
36.85545282,-121.3658962,95023
36.83253417,-121.3746913,95023
36.84903669,-121.4042937,95023
37.0139377,-121.5747767,95020
37.00013332,-121.5219406,95020
37.01455766,-121.5675524,95020
37.05095514,-122.0729365,95018
37.3220225,-122.0108651,95014
37.32234623,-122.0392599,95014
37.32445108,-122.0307933,95014
37.31531967,-122.0419019,95014
37.29188826,-121.9253213,95008
37.28152404,-121.9487782,95008
37.29031797,-121.9486859,95008
37.28550641,-121.9593302,95008
37.28499984,-121.9595553,95008
37.27702007,-121.9621589,95008
37.2856119,-121.9591339,95008
37.28503827,-121.9467435,95008
37.34098777,-121.9881557,95008
37.2690019,-121.9437027,95008
37.26905302,-121.9436015,95008
36.98380453,-121.9277058,95003
36.99441626,-121.8850571,95003
36.98941063,-121.9324997,95003
36.95815084,-121.8645599,95003
37.86774439,-122.5106693,94965
37.86985947,-122.5056322,94965
37.97005408,-122.5631947,94960
37.9823184,-122.5621833,94960
38.02765986,-122.5586403,94960
37.98098723,-122.5630567,94960
38.01828919,-122.5895906,94960
37.96558708,-122.5664219,94957
38.23101713,-122.6536674,94954
38.22795649,-122.5886131,94954
38.22619976,-122.586659,94954
38.24392127,-122.6502671,94952
38.22413766,-122.6239712,94952
38.23456112,-122.6456611,94952
38.25495022,-122.6768325,94952
38.29590235,-122.6670603,94951
38.08754416,-122.5638924,94947
38.08121636,-122.5573365,94947
38.10972094,-122.5836019,94945
38.09504143,-122.5631964,94945
37.90758052,-122.5222371,94941
37.90716794,-122.5459055,94941
37.88841695,-122.5330788,94941
37.89662578,-122.5441157,94941
37.92850193,-122.5324402,94939
37.93485102,-122.5361734,94939
