,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,lat,lon,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL,block,tract
10719,38_1211319,38,Fort Worth,41.0,Tarrant,Tarrant,Viridian II,,4101 Viridian Village Drive,Arlington,TX,76006,32.7996035,-97.0952989,,343,0.0,,,B,Under Construction,,2021-06-15,,2023-05-31,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1211319,484391131201005,48439113120
10720,38_1215326,38,Fort Worth,62.0,Northwest Tarrant County,Tarrant,Presidium at Berkshire,,Berkshire Lake Blvd & US Route 81 Service Road,Fort Worth,TX,76131,32.92177,-97.355607,,340,0.0,,,B,Under Construction,2021-01-29,2021-04-10,,2022-10-31,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1215326,484391141094001,48439114109
10721,38_1233167,38,Fort Worth,52.0,Mansfield,Tarrant,Debbie Lane Flats,,8150 South Watson Road,Arlington,TX,76002,32.6050731239929,-97.0808980289983,,331,0.0,17.16,,B,Under Construction,2021-02-02,2021-03-01,2021-11-01,2023-03-31,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1233167,484391113152000,48439111315
10722,38_1259,38,Fort Worth,48.0,East Arlington,Tarrant,Manhattan Park Townhomes,,2225 New York Avenue,Arlington,TX,76010,32.707433,-97.080236,8174617145.0,352,322876.0,14.48,B-,C+,Completed,,,,1978-01-01,0.0,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1259,484391219054000,48439121905
10723,38_1267851,38,Fort Worth,61.0,Southwest Tarrant County,Tarrant,"McCoy, The",,9100 Summit Ridge Road,Fort Worth,TX,76123,32.610564,-97.411019,6827084040.0,333,352096.0,18.44,,B,Under Construction,,2020-08-27,2021-01-14,2022-02-28,0.0,,N,N,N,N,,,,,1746.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1267851,484391110333002,48439111033
10724,38_1272728,38,Fort Worth,40.0,Euless,Tarrant,Elan Grapevine,,4501 Highway 360,Grapevine,TX,76051,32.8842379,-97.0763673,,324,0.0,,,B+,Planned,2021-07-30,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1272728,484399800001091,48439980000
10725,38_1334209,38,Fort Worth,52.0,Mansfield,Dallas,"Lofts at Grand Prairie, The",,931 North Day Miar Road,Grand Prairie,TX,75052,32.598494,-97.068699,,352,0.0,,,B+,Planned,2021-08-31,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1334209,484391115641035,48439111564
10726,38_1334211,38,Fort Worth,52.0,Mansfield,Dallas,"Lofts at Grand Prairie Phase II, The",,931 North Day Miar Road,Grand Prairie,TX,75052,32.598494,-97.068699,,324,0.0,,,B+,Planned,2021-08-31,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1334211,484391115641035,48439111564
10727,38_1404,38,Fort Worth,24.0,Wedgewood,Tarrant,"Haven at Chisholm Trail, The",Hulen Oaks,5700 South Hulen Street,Fort Worth,TX,76132,32.667427,-97.400869,8173700288.0,328,240856.0,13.29,B,C,Completed,,,,1983-01-01,0.0,,,N,,N,,,,94.8,1038.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1404,484391055141002,48439105514
10728,38_1420,38,Fort Worth,43.0,Lamar,Tarrant,Cobblestone,Cobblestone of Arlington,1615 Stoneleigh Court,Arlington,TX,76011,32.769011,-97.087617,8179538430.0,344,289916.0,15.39,B,B,Completed,,,,1983-01-01,0.0,,,N,,N,,,,97.7,1352.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1420,484391131101010,48439113110
10729,38_1434,38,Fort Worth,46.0,Downtown Arlington,Tarrant,"Paddock on Park Row, The","Spanish Park, Cooper Crossing",420 West Park Row Drive,Arlington,TX,76010,32.7204785,-97.1106614,8178612097.0,352,291016.0,11.5,C+,C,Completed,,,,1967-01-01,0.0,,,N,,N,,,,95.2,1051.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1434,484391228012000,48439122801
10730,38_1468,38,Fort Worth,31.0,Handley,Tarrant,Venue at 8651,"Place at Vanderbilt, The, Vanderbilt",8651 Meadowbrook Blvd,Fort Worth,TX,76120,32.757493,-97.165103,8172618808.0,333,294220.0,15.39,B,C+,Completed,,,,1984-01-01,0.0,,,N,,N,,,,89.5,1145.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1468,484391065144001,48439106514
10731,38_1482,38,Fort Worth,41.0,Tarrant,Tarrant,Post Oak Place,,13950 Trinity Blvd,Fort Worth ,TX,76040,32.822309,-97.065703,8175400603.0,354,255822.0,11.01,B-,B-,Completed,,,,1983-01-01,0.0,,,N,,N,,,,95.5,1111.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1482,484391065233007,48439106523
10732,38_1486,38,Fort Worth,41.0,Tarrant,Tarrant,Station 3700,"Bluffs at Paradise Creek, The, Paradise Hills",3700 Post Oak Blvd,Euless,TX,76040,32.81806,-97.07215,8172676700.0,321,305751.0,12.89,B,B-,Completed,,,,2000-01-01,0.0,,,N,,N,,,,95.0,1452.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1486,484391065231002,48439106523
10733,38_1509,38,Fort Worth,42.0,Riverside,Tarrant,Red River Ranch,,2625 North Highway 360,Grand Prairie,TX,75050,32.7943034,-97.0585003,8176401221.0,336,264040.0,15.14,A-,B,Completed,,,,1998-01-01,0.0,,,N,,N,,,,96.1,1131.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1509,484391131212000,48439113121
10734,38_1563,38,Fort Worth,42.0,Riverside,Tarrant,Riverhill,,2775 North Highway 360,Grand Prairie,TX,75050,32.798635,-97.056058,8173233000.0,334,318562.0,15.59,A-,B,Completed,,,,1995-01-01,0.0,,,N,,N,,,,97.0,1552.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1563,484391131211004,48439113121
10735,38_1590,38,Fort Worth,38.0,Southlake,Tarrant,Royal St. Moritz,,2050 Grayson Drive,Grapevine,TX,76051,32.91658,-97.100292,8174813615.0,336,314410.0,18.2,A-,A-,Completed,,,,1989-01-01,0.0,,,N,,N,,,,97.9,1408.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1590,484391136361000,48439113636
10736,38_1595,38,Fort Worth,24.0,Wedgewood,Tarrant,Copperfield,,6051 South Hulen Street,Fort Worth,TX,76132,32.6610354,-97.3995364,8173460401.0,323,232775.0,9.11,B-,B+,Completed,,,,1984-01-01,0.0,,,N,,N,,,,93.8,1046.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1595,484391055054002,48439105505
10737,38_1703,38,Fort Worth,23.0,Hemphill,Tarrant,"Club at Stonegate, The","Overton Trails/Oak Hill, Orion at Oak Hill/Reserve at Oak Hill",2450 Oak Hill Circle,Fort Worth ,TX,76109,32.714895,-97.38157,8179219400.0,360,392439.0,23.94,A-,A-,Completed,,,,1998-01-01,0.0,,,N,,N,,,,96.7,1738.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1703,484391054032017,48439105403
10738,38_1712,38,Fort Worth,49.0,Great Southwest,Tarrant,Sugar Creek,,950 Duncan Perry Road,Grand Prairie,TX,75050,32.753087,-97.036658,9726603017.0,336,291296.0,14.11,B,C+,Completed,,,,1984-01-01,0.0,,,N,,N,,,,97.9,910.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=1712,484391130051062,48439113005
10739,38_2121,38,Fort Worth,39.0,Grapevine,Tarrant,Grapevine Twenty Four 99,"Mustang Ridge at Grapevine Ranch, Mustang Ridge",3601 Grapevine Mills Pkwy,Grapevine,TX,76051,32.976366,-97.037008,9729061919.0,348,310654.0,19.76,A-,B+,Completed,,,,2002-01-01,0.0,,N,N,N,N,,,,95.4,1569.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2121,484391137151000,48439113715
10740,38_2151,38,Fort Worth,40.0,Euless,Tarrant,"Overlook at Bear Creek, The",,800 East Ash Street,Euless,TX,76039,32.8590557,-97.0694491,8172671502.0,350,291343.0,13.38,B,B,Completed,,,,1984-01-01,0.0,,,N,,N,,,,70.0,1307.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2151,484391135211005,48439113521
10741,38_2195,38,Fort Worth,19.0,Western Hills,Tarrant,Cambridge Court,,8135 Calmont Avenue,Fort Worth,TX,76116,32.733466,-97.454784,8176968080.0,330,291429.0,13.39,B-,C+,Completed,2006-11-22,2007-03-09,,2007-03-09,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2195,484391052013001,48439105201
10742,38_2261,38,Fort Worth,39.0,Grapevine,Tarrant,Wildwood Creek,,820 East Dove Loop Road,Grapevine,TX,76051,32.9453538,-97.0679631,8174244212.0,344,326814.0,32.06,A,B+,Completed,,,,2000-01-01,0.0,,N,N,N,N,,,,96.8,1696.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2261,484391137162003,48439113716
10743,38_2292,38,Fort Worth,10.0,Meadowbrook,Tarrant,Tides at Woodhaven,"Asher, Oakland Hills, Country Club Heights",807 Heights Drive,Fort Worth,TX,76112,32.76824,-97.237201,8174298117.0,332,292952.0,24.87,B,C,Completed,,,,1979-01-01,0.0,,,N,,N,,,,95.5,1022.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2292,484391065153004,48439106515
10744,38_2317,38,Fort Worth,49.0,Great Southwest,Tarrant,Arlington Park,,3121 East Park Row Drive,Arlington,TX,76010,32.721996,-97.052882,8176400234.0,337,253340.0,9.91,B-,C+,Completed,,,,1975-01-01,0.0,,,N,,N,,,,97.9,1048.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2317,484391219072000,48439121907
10745,38_2386,38,Fort Worth,7.0,Highland Hills/Southland Terrace,Tarrant,Desert Sands,,5709 East Belknap Street,Haltom City,TX,76117,32.8040915,-97.2619173,8178319862.0,346,136618.0,12.04,B-,C+,Completed,,,,1984-01-01,0.0,,,N,,N,,,,98.0,956.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2386,484391101021021,48439110102
10746,38_2389,38,Fort Worth,4.0,Westover Hills,Tarrant,"Xander, The","Realm, The, Ridgmar Square",2508 Ridgmar Blvd,Fort Worth,TX,76116,32.735812,-97.424513,8177351961.0,332,326747.0,13.2,B,B-,Completed,,,,1965-01-01,0.0,,,N,,N,,,,87.0,1094.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2389,484391230012008,48439123001
10747,38_2449,38,Fort Worth,17.0,White Settlement,Tarrant,Constellation Ranch,,500 West Loop 820 South,Fort Worth,TX,76108,32.7533143,-97.482383,8172469933.0,324,309636.0,26.29,A-,B,Completed,,2005-01-01,,2005-02-01,0.0,,N,N,N,N,,,,96.3,1314.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2449,484391108051016,48439110805
10748,38_2471,38,Fort Worth,13.0,Blue Mound,Tarrant,"Atlantic Station, The","Avana Point, Indigo Pointe at Western Center",2650 Western Center Blvd,Fort Worth,TX,76131,32.861025,-97.3223977,8178474200.0,324,324528.0,21.73,B+,B,Completed,,2003-10-01,,2005-01-01,0.0,,,N,,N,,,,94.4,1498.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2471,484391050083000,48439105008
10749,38_2483,38,Fort Worth,24.0,Wedgewood,Tarrant,Mirador,Montevista,5350 Bryant Irvin Road,Fort Worth,TX,76132,32.668389,-97.41987,8172943505.0,350,347034.0,13.81,B+,C,Completed,,,,1996-01-01,0.0,,,N,,N,,,,98.0,1551.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2483,484391055192006,48439105519
10750,38_2495,38,Fort Worth,24.0,Wedgewood,Tarrant,Coventry at City View,,5200 Bryant Irvin,Fort Worth,TX,76132,32.673554,-97.418904,8172635900.0,360,358626.0,20.0,A-,C,Completed,,,,1996-01-01,0.0,,,N,,N,,,,98.1,1426.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2495,484391055193009,48439105519
10751,38_2529,38,Fort Worth,41.0,Tarrant,Tarrant,Wood Hollow,,3875 Post Oak Blvd,Euless,TX,76040,32.8201911,-97.0679714,8173554300.0,346,251798.0,12.27,B,B-,Completed,,,,1985-01-01,0.0,,,N,,N,,,,97.1,1087.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2529,484391065232002,48439106523
10752,38_2538,38,Fort Worth,42.0,Riverside,Tarrant,Stone Lake,,2651 Stone Lake Drive,Grand Prairie,TX,75050,32.7941768679163,-97.0602339748333,8176490042.0,334,317922.0,23.87,B+,B,Completed,,2005-08-10,,2007-04-02,0.0,,,N,,N,,,,97.3,1459.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2538,484391131221010,48439113122
10753,38_2542,38,Fort Worth,1.0,Downtown,Tarrant,Firestone West 7th,Firestone Upper West Side,1001 West 7th Street,Fort Worth,TX,76102,32.7506023,-97.3377313,8176542888.0,350,324484.0,11.16,A-,A-,Completed,,,,1998-01-01,0.0,,,N,,N,,,,98.0,1698.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2542,484391233013010,48439123301
10754,38_2570,38,Fort Worth,42.0,Riverside,Tarrant,Lakeside Villas,,2502 Riverside Drive,Grand Prairie,TX,75050,32.7920323,-97.0612193,8175301919.0,350,304766.0,19.17,A-,B,Completed,2007-11-22,2008-04-07,,2009-12-23,0.0,,N,N,N,N,,,,96.0,1423.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2570,484391131222001,48439113122
10755,38_2572,38,Fort Worth,52.0,Mansfield,Tarrant,Evolv,"Advenir at Mansfield, Dolce Living at Mansfield, Crescent at Mansfield",370 North State Hwy 360,Mansfield,TX,76063,32.55826,-97.0828,8174772787.0,334,305075.0,23.16,A-,B+,Completed,2008-01-08,2009-07-01,2011-02-01,2012-05-24,0.0,,N,N,N,N,N,,,96.4,1598.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2572,484391113142008,48439111314
10756,38_2575,38,Fort Worth,37.0,Keller/Westlake,Tarrant,"Wyatt at Presidio Junction, The","Presidio, The",2301 Presidio Vista Drive,Fort Worth,TX,76177,32.905257,-97.3255239,8172324799.0,348,317580.0,36.0,A-,B,Completed,2008-01-14,2009-01-01,,2010-04-21,0.0,,N,N,N,N,,,,96.0,1530.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2575,484391139315004,48439113931
10757,38_2583,38,Fort Worth,27.0,Burleson/Joshua,Tarrant,Republic Deer Creek,,10600 Bilsky Bay Drive,Fort Worth,TX,76140,32.60117,-97.32183,8172936300.0,336,267916.0,21.91,A-,B,Completed,,2010-10-22,,2012-02-29,0.0,,N,N,N,N,,0.0,,97.9,1179.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2583,484391110271019,48439111027
10758,38_2726,38,Fort Worth,41.0,Tarrant,Tarrant,Avion at CentrePort,"Sevona Avion, Broadstone Avion",14500 Sovereign Road,Fort Worth,TX,76155,32.8285924,-97.0536149,8176858800.0,344,325894.0,16.25,A,B-,Completed,,,,2011-12-27,0.0,,N,N,N,N,,0.0,,95.9,1719.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2726,484391065181000,48439106518
10759,38_2729,38,Fort Worth,52.0,Mansfield,Tarrant,"Landing at Mansfield, The","Broadstone Ashwood, Falls at Towne Crossing, The",1701 Towne Crossing Blvd,Mansfield,TX,76063,32.58747,-97.14639,6825180022.0,336,287748.0,18.66,A-,B+,Completed,,,,2006-01-01,0.0,,N,N,N,N,,,,97.3,1481.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2729,484391113071003,48439111307
10760,38_2748,38,Fort Worth,37.0,Keller/Westlake,Tarrant,"Sovereign, The",,5301 North Tarrant Pkwy,Fort Worth,TX,76244,32.896392834275,-97.2686851826254,8177173070.0,322,345627.0,19.73,A-,B+,Completed,2012-04-30,2013-10-01,2014-07-01,2015-07-20,0.0,,N,N,N,N,,0.0,,96.9,1523.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2748,484391139482020,48439113948
10761,38_2778,38,Fort Worth,5.0,Crestwood/River Oaks/Sansom Park,Tarrant,Madera at LeftBank,"Flats at Alta LeftBank, The, Trinity LeftBank",2300 West 5th Street,Fort Worth,TX,76107,32.753618,-97.349848,6822076930.0,329,350599.0,9.93,A,B,Completed,2013-02-23,2016-03-01,2016-12-14,2018-04-30,0.0,,N,N,N,N,,0.0,,96.0,1916.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2778,484391020001031,48439102000
10762,38_2802,38,Fort Worth,44.0,Green Oaks,Tarrant,"Roosevelt at Arlington Commons, The",Arlington Commons,425 East Lamar Blvd,Arlington,TX,76011,32.761811,-97.108961,8175420030.0,353,292593.0,5.56,A-,B,Completed,2014-01-01,2016-02-05,2017-10-02,2018-08-03,0.0,,N,N,N,N,,0.0,,95.2,1684.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2802,484391131122002,48439113112
10763,38_2813,38,Fort Worth,3.0,Medical District,Tarrant,"Monarch, The",,1108 7th Avenue,Fort Worth,TX,76104,32.732672,-97.342431,8179346931.0,327,276509.0,2.89,A-,B-,Completed,2014-04-21,2016-08-15,2017-12-15,2019-03-31,0.0,,N,N,N,N,,0.0,,97.9,1584.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2813,484391237001011,48439123700
10764,38_2856,38,Fort Worth,1.0,Downtown,Tarrant,"Union at River East Phase II, The",Race Street & Sylvania,2900 Race Street,Fort Worth,TX,76111,32.771737,-97.306057,,330,0.0,2.35,,C,Prospective,,,,,,,N,,N,,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2856,484391012022050,48439101202
10765,38_2875,38,Fort Worth,44.0,Green Oaks,Tarrant,"Truman Arlington Commons, The",Arlington Commons Phase II,505 East Lamar Blvd,Arlington,TX,76011,32.76295,-97.108367,8178888522.0,358,0.0,7.54,,B,Completed,2018-04-24,2019-12-01,2020-09-23,2021-12-31,0.0,,N,N,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2875,484391131122003,48439113112
10766,38_2878,38,Fort Worth,1.0,Downtown,Tarrant,Burnett Lofts,Lancaster & Lamar,1012 Burnett Street,Fort Worth,TX,76102,32.748453,-97.334181,8179002200.0,330,0.0,1.9,,B,Under Construction,2018-08-29,2019-11-19,2021-11-01,2022-06-30,0.0,,,,N,,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2878,484391233013018,48439123301
10767,38_2880,38,Fort Worth,1.0,Downtown,Tarrant,"Braden on Fifth, The","Broadstone on Fifth, Broadstone 5th and Summit",500 Energy Way,Fort Worth,TX,76102,32.752316,-97.342572,8178857710.0,345,289375.0,2.81,A,A-,Completed,2015-10-06,2016-08-01,2018-12-23,2019-03-22,0.0,,N,N,N,N,,0.0,,91.3,1971.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2880,484391233012019,48439123301
10768,38_2884,38,Fort Worth,50.0,Florence Hill,Tarrant,"Quadrangles on Twenty, The",,2755 West Interstate 20,Grand Prairie,TX,75052,32.6754336,-97.0496746,4692281600.0,334,319732.0,13.89,A-,B+,Completed,2015-11-30,2016-03-16,2018-06-01,2019-08-30,0.0,,N,N,N,N,,0.0,,97.9,1449.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2884,484391115381002,48439111538
10769,38_2889,38,Fort Worth,6.0,Tanglewood/Westcliff,Tarrant,Mercantile Square,,3600 Tanacross Drive,Fort Worth,TX,76137,32.836926,-97.295521,6822248777.0,324,330016.0,17.02,B,C+,Completed,2016-01-06,2016-12-01,2017-09-01,2018-06-30,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2889,484391050094024,48439105009
10770,38_2891,38,Fort Worth,19.0,Western Hills,Tarrant,2900 Broadmoor,,2900 Broadmoor Drive,Fort Worth,TX,76116,32.7309777227137,-97.4543050058956,8177694677.0,324,330016.0,27.01,B+,C+,Completed,2016-02-29,2016-12-01,2017-12-01,2018-09-24,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2891,484391052013000,48439105201
10771,38_2894,38,Fort Worth,5.0,Crestwood/River Oaks/Sansom Park,Tarrant,Mercantile River District,Elan River District,4921 White Settlement Road,Fort Worth,TX,76114,32.759838,-97.397266,8179935013.0,325,286814.0,8.34,A,C+,Completed,2016-03-18,2016-09-01,2017-06-07,2018-04-25,0.0,,N,N,N,N,,0.0,,94.8,1644.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2894,484391007004012,48439100700
10772,38_2900,38,Fort Worth,63.0,Outlying Parker County,Parker,Creekside at Hudson Oaks,,900 Cinema Drive,Hudson Oaks,TX,76087,32.750856,-97.722733,8176786110.0,338,0.0,19.51,,B,Completed,2016-06-17,2019-10-31,2020-06-02,2021-04-01,0.0,,N,N,N,N,,0.0,,94.4,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2900,483671407112042,48367140711
10773,38_2928,38,Fort Worth,52.0,Mansfield,Tarrant,3Sixty Flats,Aura 3Sixty,3655 Prairie Waters Drive,Grand Prairie,TX,75052,32.606384,-97.074425,8174678000.0,352,326191.0,13.11,A,C+,Completed,,2016-10-03,2017-08-26,2018-08-01,0.0,,N,N,N,N,,0.0,,99.1,1612.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2928,484391115641035,48439111564
10774,38_2934,38,Fort Worth,37.0,Keller/Westlake,Tarrant,Enclave at Westport,,13524 Alta Vista Road,Roanoke,TX,76262,32.975866,-97.282108,8177421800.0,339,311014.0,8.22,A-,B,Completed,,,,2016-10-14,0.0,,N,P,N,N,,,,,1725.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2934,484391139411007,48439113941
10775,38_2937,38,Fort Worth,52.0,Mansfield,Tarrant,"Shops at Broad Street, The",,East Broad Street & Cannon Drive,Mansfield,TX,76063,32.572449,-97.111776,,330,0.0,,,A-,Planned,2017-01-17,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=2937,484391113122020,48439111312
10776,38_367911,38,Fort Worth,5.0,Crestwood/River Oaks/Sansom Park,Tarrant,Bexley at Left Bank,Trinity at Left Bank,411 Harrold Street,Fort Worth,TX,76107,32.754884,-97.34858,8335742212.0,337,281442.0,4.18,A,B,Completed,2017-10-25,2018-04-16,2019-04-11,2019-11-08,0.0,,N,N,N,N,,,,97.3,1964.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=367911,484391020001035,48439102000
10777,38_374042,38,Fort Worth,37.0,Keller/Westlake,Tarrant,Tacara Village,,10401 North Riverside Drive,Fort Worth,TX,76244,32.927483,-97.308532,8172246380.0,332,326238.0,16.02,A,B+,Completed,,2018-10-31,2019-04-22,2020-04-30,0.0,,N,N,N,N,,0.0,,98.2,1604.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=374042,484391139331006,48439113933
10778,38_654,38,Fort Worth,35.0,Colleyville,Tarrant,Point Loma Woods,,1300 Shady Lane,Bedford,TX,76021,32.846135,-97.146581,8175401679.0,360,268000.0,10.71,B,B+,Completed,,,,1984-01-01,0.0,,N,N,,N,,,,98.6,1110.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=654,484391136303002,48439113630
10779,38_665817,38,Fort Worth,41.0,Tarrant,Tarrant,"Jackson at Viridian, The",Viridian Arlington,4101 Viridian Village Drive,Arlington,TX,76006,32.7996035,-97.0952989,6827080881.0,340,0.0,7.19,,B,Completed,,2019-08-03,2020-10-02,2021-12-01,0.0,,,N,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=665817,484391131201005,48439113120
10780,38_753,38,Fort Worth,45.0,North Arlington,Tarrant,"Enclave at Arlington, The",,1249 Enclave Circle,Arlington,TX,76011,32.750641,-97.09059,8177923151.0,348,274760.0,12.33,B,B-,Completed,,,,1987-01-01,0.0,,N,N,N,N,,,,96.3,1051.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=753,484391217025022,48439121702
10781,38_756,38,Fort Worth,41.0,Tarrant,Tarrant,Centreport Landing,,14301 Statler Court,Fort Worth,TX,76155,32.819182,-97.057094,8172671616.0,328,243328.0,11.56,C+,B-,Completed,,,,1985-01-01,0.0,,N,N,N,N,,0.0,,96.0,1092.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=756,484391065183002,48439106518
10782,38_761,38,Fort Worth,40.0,Euless,Tarrant,Monticello by the Vineyard,"Foundations by the Vineyard, Seramont",2500 Highway 121,Euless,TX,76039,32.8722887294145,-97.0988824981362,8175718900.0,354,351610.0,20.44,A,B+,Completed,,,,2001-01-01,0.0,,,N,,N,,,,97.7,1908.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=761,484391135191008,48439113519
10783,38_851,38,Fort Worth,32.0,Randol Mill,Tarrant,Tides at Eastchase,"La Jolla Terrace, Camden Terrace, Randol Mill Terrace",8900 Randol Mill Road,Fort Worth,TX,76120,32.763116,-97.161669,8178604002.0,340,282936.0,15.64,B,B+,Completed,,,,1984-01-01,0.0,,,N,,N,,,,81.5,1126.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=851,484391065091000,48439106509
10784,38_856,38,Fort Worth,32.0,Randol Mill,Tarrant,Tides on Randol East,"Ridge on Randol, Chestnut Ridge",8951 Randol Mill Road,Fort Worth ,TX,76120,32.761609,-97.160248,8178092144.0,356,322656.0,13.31,B+,B,Completed,,,,1984-01-01,0.0,,,N,,N,,,,91.0,1184.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=38&PropertyID=856,484391065092025,48439106509
